1.0 C n79 M1
3267.4999999981237 CONN n294 n297 up
3267.8999999981233 CONN n74 n67 down
3268.499999998123 CONN n328 n335 up
3269.7999999981216 CONN n16 n38 down
3271.59999999812 CONN n16 n327 up
3271.8999999981197 CONN n16 n84 up
3272.899999998119 CONN n84 n70 up
3273.2999999981184 CONN n327 n84 up
3273.4999999981183 CONN n297 n16 down
3274.0999999981177 CONN n327 n150 up
3276.099999998116 CONN n67 n74 up
3276.5999999981154 CONN n294 n38 down
3277.099999998115 CONN n297 n327 down
3277.299999998115 CONN n328 n335 down
3277.3999999981147 CONN n16 n70 up
3278.099999998114 CONN n289 n121 up
3278.199999998114 CONN n294 n84 down
3283.499999998109 CONN n14 n361 up
3283.799999998109 CONN n38 n84 down
3284.3999999981083 CONN n297 n84 down
3285.1999999981076 CONN n335 n0 up
3287.099999998106 CONN n363 n297 down
3287.899999998105 CONN n16 n150 up
3288.5999999981045 CONN n297 n251 up
3290.199999998103 CONN n70 n327 down
3290.499999998103 CONN n16 n38 up
3291.0999999981022 CONN n84 n38 up
3291.9999999981014 CONN n26 n251 up
3292.599999998101 CONN n16 n150 down
3293.1999999981003 CONN n328 n0 down
3293.6999999981 CONN n38 n297 down
3294.2999999980993 CONN n84 n327 down
3294.599999998099 CONN n35 n67 up
3297.1999999980967 CONN n363 n70 down
3297.6999999980962 CONN n84 n264 up
3298.2999999980957 CONN n251 n363 up
3298.6999999980953 CONN n121 n94 up
3299.3999999980947 CONN n16 n264 up
3299.7999999980943 CONN n297 n70 down
3300.099999998094 CONN n67 n35 down
3300.9999999980932 CONN n38 n264 up
3301.199999998093 CONN n264 n70 up
3301.199999998093 CONN n327 n16 down
3301.499999998093 CONN n67 n121 up
3301.8999999980924 CONN n327 n363 down
3301.8999999980924 CONN n84 n363 down
3303.7999999980907 CONN n297 n251 down
3303.8999999980906 CONN n150 n38 up
3305.699999998089 CONN n78 n98 up
3305.799999998089 CONN n363 n264 up
3306.1999999980885 CONN n363 n26 up
3308.1999999980867 CONN n251 n16 up
3308.1999999980867 CONN n320 n14 up
3308.3999999980865 CONN n297 n264 up
3308.5999999980863 CONN n38 n363 down
3308.799999998086 CONN n294 n264 up
3308.899999998086 CONN n16 n297 up
3308.899999998086 CONN n297 n251 up
3309.4999999980855 CONN n38 n70 down
3309.4999999980855 CONN n38 n264 down
3309.6999999980853 CONN n251 n264 up
3310.4999999980846 CONN n363 n297 up
3311.4999999980837 CONN n84 n264 down
3311.5999999980836 CONN n16 n38 down
3311.9999999980832 CONN n294 n16 up
3312.299999998083 CONN n264 n70 down
3312.399999998083 CONN n361 n320 up
3313.199999998082 CONN n38 n70 up
3315.39999999808 CONN n38 n150 down
3315.8999999980797 CONN n121 n74 up
3315.8999999980797 CONN n84 n16 down
3316.2999999980793 CONN n81 n301 up
3316.699999998079 CONN n264 n251 down
3316.899999998079 CONN n16 n70 down
3317.0999999980786 CONN n363 n264 down
3317.2999999980784 CONN n150 n251 up
3317.999999998078 CONN n264 n294 down
3318.0999999980777 CONN n264 n16 down
3318.5999999980772 CONN n264 n297 down
3319.3999999980765 CONN n78 n98 down
3319.3999999980765 CONN n188 n264 up
3319.899999998076 CONN n16 n38 up
3319.999999998076 CONN n208 n157 up
3320.199999998076 CONN n150 n26 up
3320.4999999980755 CONN n150 n363 up
3320.5999999980754 CONN n38 n297 up
3323.299999998073 CONN n327 n150 down
3323.8999999980724 CONN n294 n297 down
3323.9999999980723 CONN n157 n208 down
3324.0999999980722 CONN n289 n121 down
3324.499999998072 CONN n38 n251 up
3325.0999999980713 CONN n297 n294 up
3325.1999999980712 CONN n16 n363 down
3325.399999998071 CONN n327 n84 up
3325.699999998071 CONN n294 n251 up
3325.7999999980707 CONN n363 n294 up
3325.7999999980707 CONN n297 n327 up
3325.7999999980707 CONN n26 n251 down
3326.2999999980702 CONN n363 n297 down
3326.79999999807 CONN n251 n327 up
3328.4999999980682 CONN n327 n16 up
3329.1999999980676 CONN n363 n251 down
3329.2999999980675 CONN n0 n335 down
3330.1999999980667 CONN n264 n188 down
3330.899999998066 CONN n363 n294 down
3331.199999998066 CONN n297 n294 down
3331.199999998066 CONN n84 n38 down
3331.5999999980654 CONN n294 n38 up
3331.5999999980654 CONN n264 n363 up
3331.6999999980653 CONN n70 n327 up
3332.199999998065 CONN n150 n363 down
3332.3999999980647 CONN n70 n16 up
3333.199999998064 CONN n74 n121 down
3333.299999998064 CONN n121 n289 up
3333.6999999980635 CONN n14 n320 down
3333.8999999980633 CONN n150 n297 up
3334.299999998063 CONN n26 n363 down
3334.6999999980626 CONN n294 n251 down
3335.199999998062 CONN n121 n67 down
3335.6999999980617 CONN n301 n81 down
3335.8999999980615 CONN n94 n121 down
3337.2999999980602 CONN n84 n327 down
3338.2999999980593 CONN n289 n121 down
3338.599999998059 CONN n264 n294 up
3339.0999999980586 CONN n251 n294 up
3339.4999999980582 CONN n328 n0 up
3339.999999998058 CONN n297 n150 down
3340.799999998057 CONN n84 n327 up
3342.5999999980554 CONN n150 n26 down
3343.099999998055 CONN n294 n297 up
3344.4999999980537 CONN n361 n14 down
3345.099999998053 CONN n294 n16 down
3345.099999998053 CONN n14 n361 up
3346.399999998052 CONN n294 n16 up
3346.9999999980514 CONN n70 n84 down
3347.0999999980513 CONN n70 n297 up
3347.399999998051 CONN n363 n26 up
3347.6999999980508 CONN n121 n149 up
3348.39999999805 CONN n294 n38 down
3348.69999999805 CONN n16 n70 down
3349.0999999980495 CONN n363 n121 up
3349.699999998049 CONN n38 n251 down
3350.0999999980486 CONN n251 n150 down
3350.3999999980483 CONN n251 n264 up
3350.699999998048 CONN n327 n84 down
3351.3999999980474 CONN n264 n363 down
3351.999999998047 CONN n150 n328 up
3353.3999999980456 CONN n121 n188 up
3353.899999998045 CONN n16 n264 up
3354.199999998045 CONN n38 n84 up
3354.199999998045 CONN n294 n327 up
3355.4999999980437 CONN n262 n208 up
3355.7999999980434 CONN n363 n121 down
3356.4999999980428 CONN n74 n94 down
3356.6999999980426 CONN n363 n121 up
3357.5999999980418 CONN n74 n35 up
3358.0999999980413 CONN n14 n320 up
3358.299999998041 CONN n74 n67 down
3359.1999999980403 CONN n264 n297 up
3359.29999999804 CONN n38 n16 down
3361.799999998038 CONN n328 n84 up
3361.9999999980378 CONN n264 n327 up
3363.899999998036 CONN n74 n35 down
3364.5999999980354 CONN n363 n121 down
3367.9999999980323 CONN n74 n94 up
3369.0999999980313 CONN n251 n150 up
3369.399999998031 CONN n335 n0 up
3370.0999999980304 CONN n327 n16 down
3371.599999998029 CONN n264 n38 up
3371.699999998029 CONN n26 n363 down
3371.9999999980287 CONN n149 n121 down
3371.9999999980287 CONN n16 n121 up
3372.2999999980284 CONN n297 n16 down
3372.9999999980278 CONN n84 n328 down
3374.4999999980264 CONN n188 n121 down
3374.699999998026 CONN n264 n16 down
3374.999999998026 CONN n16 n26 up
3375.3999999980256 CONN n328 n150 down
3377.3999999980238 CONN n70 n84 up
3377.3999999980238 CONN n294 n251 down
3378.099999998023 CONN n16 n294 down
3380.199999998021 CONN n74 n67 up
3381.1999999980203 CONN n121 n26 up
3381.49999999802 CONN n327 n70 down
3381.69999999802 CONN n26 n251 up
3381.7999999980198 CONN n294 n264 down
3381.8999999980197 CONN n150 n26 up
3383.3999999980183 CONN n150 n16 up
3383.699999998018 CONN n294 n327 down
3385.799999998016 CONN n338 n331 up
3386.4999999980155 CONN n70 n297 down
3388.5999999980136 CONN n0 n335 down
3388.5999999980136 CONN n262 n208 down
3388.7999999980134 CONN n29 n260 up
3390.499999998012 CONN n84 n38 down
3390.5999999980118 CONN n294 n297 down
3396.0999999980068 CONN n16 n121 down
3396.3999999980065 CONN n320 n361 down
3397.099999998006 CONN n361 n14 down
3398.199999998005 CONN n16 n251 down
3399.099999998004 CONN n0 n264 up
3399.8999999980033 CONN n26 n297 up
3400.199999998003 CONN n327 n0 up
3402.0999999980013 CONN n150 n251 down
3403.299999998 CONN n0 n251 up
3406.1999999979976 CONN n328 n70 up
3407.699999997996 CONN n264 n328 up
3407.699999997996 CONN n26 n16 down
3408.3999999979956 CONN n121 n297 up
3408.3999999979956 CONN n38 n327 down
3408.4999999979955 CONN n264 n0 down
3408.799999997995 CONN n150 n26 down
3409.6999999979944 CONN n294 n121 up
3410.7999999979934 CONN n251 n26 down
3411.6999999979926 CONN n26 n294 up
3412.099999997992 CONN n0 n328 down
3414.1999999979903 CONN n38 n294 up
3414.59999999799 CONN n38 n328 up
3415.0999999979895 CONN n38 n70 down
3415.8999999979887 CONN n251 n38 up
3415.9999999979887 CONN n26 n251 up
3416.2999999979884 CONN n297 n294 up
3417.3999999979874 CONN n294 n264 up
3417.999999997987 CONN n264 n26 up
3417.999999997987 CONN n327 n26 up
3418.0999999979867 CONN n327 n38 up
3419.6999999979853 CONN n38 n26 up
3419.799999997985 CONN n67 n74 down
3421.6999999979835 CONN n67 n94 down
3422.4999999979827 CONN n338 n331 down
3422.8999999979824 CONN n327 n294 up
3423.099999997982 CONN n294 n251 up
3423.299999997982 CONN n328 n70 down
3423.7999999979816 CONN n67 n289 up
3425.39999999798 CONN n121 n327 up
3425.69999999798 CONN n121 n16 up
3426.8999999979787 CONN n311 n84 up
3428.799999997977 CONN n260 n29 down
3429.899999997976 CONN n67 n74 up
3429.899999997976 CONN n84 n104 up
3429.999999997976 CONN n251 n328 up
3430.2999999979756 CONN n94 n67 up
3431.099999997975 CONN n0 n327 down
3431.3999999979746 CONN n72 n149 up
3431.4999999979746 CONN n67 n289 down
3434.6999999979716 CONN n38 n0 up
3436.29999999797 CONN n297 n121 down
3436.59999999797 CONN n294 n251 down
3436.69999999797 CONN n191 n65 up
3438.3999999979683 CONN n320 n14 down
3439.599999997967 CONN n121 n38 up
3440.699999997966 CONN n294 n264 down
3440.699999997966 CONN n328 n327 up
3441.899999997965 CONN n38 n294 down
3442.899999997964 CONN n121 n251 up
3443.5999999979636 CONN n70 n311 up
3444.8999999979624 CONN n59 n101 up
3445.099999997962 CONN n0 n251 down
3445.199999997962 CONN n294 n327 down
3445.199999997962 CONN n16 n121 down
3445.5999999979617 CONN n104 n84 down
3446.0999999979613 CONN n294 n16 up
3446.199999997961 CONN n264 n121 up
3446.399999997961 CONN n208 n262 up
3448.599999997959 CONN n297 n38 down
3449.799999997958 CONN n72 n149 down
3450.1999999979575 CONN n328 n0 up
3451.3999999979565 CONN n0 n335 up
3451.799999997956 CONN n297 n327 down
3452.3999999979555 CONN n294 n121 down
3453.2999999979547 CONN n0 n328 down
3453.6999999979544 CONN n328 n251 down
3454.199999997954 CONN n0 n327 up
3454.5999999979535 CONN n327 n26 down
3454.999999997953 CONN n59 n101 down
3455.099999997953 CONN n311 n84 down
3456.299999997952 CONN n294 n251 up
3456.9999999979514 CONN n121 n0 up
3457.0999999979513 CONN n264 n26 down
3457.499999997951 CONN n38 n0 down
3458.0999999979504 CONN n260 n84 up
3458.49999999795 CONN n188 n72 up
3459.2999999979493 CONN n208 n262 down
3459.8999999979487 CONN n85 n79 up
3460.2999999979484 CONN n65 n191 down
3460.699999997948 CONN n251 n327 down
3461.799999997947 CONN n121 n26 down
3461.999999997947 CONN n328 n121 up
3462.1999999979466 CONN n264 n297 down
3462.3999999979465 CONN n85 n79 down
3462.5999999979463 CONN n121 n264 down
3463.099999997946 CONN n264 n251 down
3463.6999999979453 CONN n38 n26 down
3464.199999997945 CONN n38 n26 up
3464.3999999979446 CONN n121 n335 up
3466.299999997943 CONN n85 n79 up
3466.399999997943 CONN n289 n94 up
3467.9999999979414 CONN n70 n104 up
3469.8999999979396 CONN n121 n26 up
3470.399999997939 CONN n94 n67 down
3470.8999999979387 CONN n38 n264 down
3471.499999997938 CONN n72 n16 up
3472.3999999979374 CONN n72 n294 up
3472.4999999979373 CONN n0 n327 down
3472.699999997937 CONN n84 n311 up
3472.999999997937 CONN n121 n335 down
3474.1999999979357 CONN n85 n79 down
3474.2999999979356 CONN n327 n26 up
3474.3999999979355 CONN n264 n327 down
3474.999999997935 CONN n188 n72 down
3475.3999999979346 CONN n0 n121 down
3475.5999999979344 CONN n251 n121 down
3476.7999999979334 CONN n84 n104 up
3476.999999997933 CONN n294 n16 down
3478.399999997932 CONN n251 n327 up
3478.6999999979316 CONN n26 n294 down
3479.399999997931 CONN n38 n297 up
3480.29999999793 CONN n121 n264 up
3480.59999999793 CONN n297 n72 up
3480.7999999979297 CONN n149 n150 up
3482.0999999979285 CONN n264 n260 up
3483.799999997927 CONN n297 n327 up
3484.0999999979267 CONN n260 n84 down
3484.2999999979265 CONN n150 n188 up
3484.699999997926 CONN n338 n331 up
3485.099999997926 CONN n38 n328 down
3486.5999999979244 CONN n85 n79 up
3486.7999999979243 CONN n260 n328 up
3487.7999999979234 CONN n72 n150 up
3488.5999999979226 CONN n79 n85 down
3488.9999999979223 CONN n188 n72 up
3489.299999997922 CONN n74 n289 up
3489.399999997922 CONN n121 n260 up
3489.499999997922 CONN n328 n327 down
3489.6999999979216 CONN n16 n72 down
3490.0999999979213 CONN n327 n294 up
3490.599999997921 CONN n67 n74 down
3492.0999999979194 CONN n72 n294 down
3494.0999999979176 CONN n297 n72 down
3494.1999999979175 CONN n327 n294 down
3495.5999999979163 CONN n26 n297 down
3495.899999997916 CONN n328 n26 up
3496.1999999979157 CONN n38 n297 down
3496.6999999979153 CONN n38 n121 down
3497.4999999979145 CONN n297 n327 down
3498.3999999979137 CONN n260 n26 up
3498.6999999979134 CONN n297 n294 down
3499.099999997913 CONN n26 n294 up
3499.299999997913 CONN n331 n338 down
3499.4999999979127 CONN n121 n327 down
3499.4999999979127 CONN n264 n104 up
3500.499999997912 CONN n264 n260 down
3500.499999997912 CONN n16 n150 down
3500.7999999979115 CONN n38 n260 up
3500.8999999979114 CONN n327 n260 up
3501.499999997911 CONN n264 n328 down
3501.9999999979104 CONN n150 n149 down
3503.599999997909 CONN n327 n0 up
3503.9999999979086 CONN n294 n251 down
3504.1999999979084 CONN n251 n294 up
3504.2999999979083 CONN n289 n74 down
3504.3999999979083 CONN n264 n311 up
3504.499999997908 CONN n327 n251 down
3504.499999997908 CONN n94 n289 down
3504.799999997908 CONN n104 n70 down
3504.899999997908 CONN n67 n94 up
3506.699999997906 CONN n260 n327 down
3506.699999997906 CONN n38 n328 up
3507.5999999979053 CONN n251 n38 down
3509.3999999979037 CONN n26 n327 down
3509.999999997903 CONN n72 n188 down
3510.099999997903 CONN n104 n84 down
3510.4999999979027 CONN n251 n26 down
3510.8999999979023 CONN n0 n38 up
3512.0999999979013 CONN n294 n260 up
3516.3999999978973 CONN n150 n72 down
3517.0999999978967 CONN n297 n38 up
3518.099999997896 CONN n251 n26 up
3518.5999999978953 CONN n38 n0 down
3518.799999997895 CONN n70 n311 down
3518.999999997895 CONN n328 n327 up
3520.299999997894 CONN n328 n294 up
3520.3999999978937 CONN n297 n26 up
3520.5999999978935 CONN n121 n26 down
3520.999999997893 CONN n149 n150 up
3520.999999997893 CONN n70 n311 up
3522.5999999978917 CONN n328 n297 up
3522.7999999978915 CONN n335 n0 down
3523.599999997891 CONN n121 n38 up
3523.7999999978906 CONN n251 n328 up
3524.59999999789 CONN n38 n251 up
3525.8999999978887 CONN n328 n121 down
3526.499999997888 CONN n297 n327 up
3526.9999999978877 CONN n38 n294 up
3527.0999999978876 CONN n327 n297 down
3528.2999999978865 CONN n297 n294 up
3529.099999997886 CONN n16 n289 up
3529.999999997885 CONN n38 n297 down
3531.7999999978833 CONN n294 n72 up
3532.7999999978824 CONN n26 n327 up
3532.8999999978823 CONN n70 n104 up
3533.399999997882 CONN n72 n297 up
3533.7999999978815 CONN n35 n67 up
3533.8999999978814 CONN n294 n260 down
3534.7999999978806 CONN n38 n294 down
3535.29999999788 CONN n38 n251 down
3535.9999999978795 CONN n327 n251 up
3536.0999999978794 CONN n311 n264 down
3537.9999999978777 CONN n16 n74 up
3538.1999999978775 CONN n260 n26 down
3538.599999997877 CONN n311 n84 down
3538.699999997877 CONN n264 n260 up
3539.5999999978762 CONN n94 n67 down
3540.2999999978756 CONN n264 n104 down
3540.3999999978755 CONN n327 n38 down
3541.2999999978747 CONN n251 n72 up
3542.099999997874 CONN n26 n72 up
3542.099999997874 CONN n251 n327 down
3543.399999997873 CONN n260 n328 down
3544.299999997872 CONN n328 n72 up
3544.8999999978714 CONN n38 n121 down
3546.59999999787 CONN n74 n289 up
3548.799999997868 CONN n150 n188 down
3549.999999997867 CONN n327 n26 down
3550.899999997866 CONN n72 n38 up
3551.2999999978656 CONN n38 n260 down
3553.4999999978636 CONN n289 n16 down
3555.499999997862 CONN n104 n121 up
3557.1999999978602 CONN n38 n260 up
3557.59999999786 CONN n16 n74 down
3557.7999999978597 CONN n327 n260 up
3558.0999999978594 CONN n150 n149 down
3558.799999997859 CONN n121 n104 down
3559.499999997858 CONN n328 n260 up
3560.3999999978573 CONN n335 n0 up
3560.4999999978572 CONN n38 n294 up
3561.5999999978562 CONN n260 n264 down
3562.3999999978555 CONN n121 n260 down
3563.5999999978544 CONN n297 n38 up
3564.199999997854 CONN n70 n104 down
3564.5999999978535 CONN n264 n121 down
3564.999999997853 CONN n260 n26 up
3565.299999997853 CONN n328 n294 down
3565.5999999978526 CONN n264 n104 up
3566.5999999978517 CONN n289 n74 down
3566.8999999978514 CONN n72 n260 up
3567.6999999978507 CONN n327 n38 up
3568.9999999978495 CONN n294 n38 down
3569.299999997849 CONN n260 n297 up
3569.299999997849 CONN n26 n327 up
3569.699999997849 CONN n294 n251 down
3569.7999999978488 CONN n35 n67 down
3569.9999999978486 CONN n251 n260 up
3570.2999999978483 CONN n26 n294 down
3570.699999997848 CONN n264 n311 up
3571.899999997847 CONN n294 n260 up
3573.2999999978456 CONN n188 n149 down
3573.5999999978453 CONN n16 n74 up
3573.999999997845 CONN n327 n260 down
3574.1999999978448 CONN n149 n188 up
3574.2999999978447 CONN n74 n67 up
3575.999999997843 CONN n67 n94 up
3576.199999997843 CONN n38 n297 down
3577.299999997842 CONN n72 n38 down
3579.39999999784 CONN n104 n70 up
3581.599999997838 CONN n26 n0 up
3583.699999997836 CONN n72 n26 down
3585.4999999978345 CONN n26 n297 down
3588.399999997832 CONN n327 n260 up
3588.6999999978316 CONN n260 n26 down
3589.099999997831 CONN n38 n0 up
3589.099999997831 CONN n323 n320 up
3590.0999999978303 CONN n38 n260 down
3591.9999999978286 CONN n294 n297 down
3593.2999999978274 CONN n26 n260 up
3593.899999997827 CONN n327 n72 up
3594.899999997826 CONN n72 n26 up
3595.2999999978256 CONN n38 n260 up
3597.099999997824 CONN n38 n72 up
3597.3999999978237 CONN n0 n335 down
3597.6999999978234 CONN n26 n251 down
3598.4999999978227 CONN n26 n0 down
3598.6999999978225 CONN n0 n38 down
3599.399999997822 CONN n260 n251 down
3600.9999999978204 CONN n16 n74 down
3601.39999999782 CONN n251 n38 up
3601.6999999978198 CONN n311 n264 down
3601.7999999978197 CONN n84 n311 up
3602.1999999978193 CONN n297 n38 up
3607.099999997815 CONN n26 n328 down
3607.4999999978145 CONN n294 n72 down
3608.099999997814 CONN n104 n84 up
3611.099999997811 CONN n361 n355 up
3612.0999999978103 CONN n264 n121 up
3612.9999999978095 CONN n320 n98 up
3614.2999999978083 CONN n70 n84 down
3614.799999997808 CONN n328 n26 up
3614.9999999978077 CONN n297 n260 down
3616.699999997806 CONN n98 n323 up
3617.0999999978058 CONN n327 n297 up
3618.1999999978048 CONN n327 n251 up
3618.4999999978045 CONN n294 n38 up
3618.899999997804 CONN n38 n294 down
3619.4999999978036 CONN n0 n335 up
3620.099999997803 CONN n251 n328 down
3621.9999999978013 CONN n0 n327 down
3622.199999997801 CONN n297 n328 down
3622.9999999978004 CONN n251 n72 down
3625.599999997798 CONN n188 n149 down
3625.9999999977977 CONN n104 n264 down
3626.2999999977974 CONN n327 n251 down
3626.899999997797 CONN n84 n104 down
3627.899999997796 CONN n74 n289 up
3628.2999999977956 CONN n121 n328 up
3629.899999997794 CONN n74 n16 up
3630.199999997794 CONN n264 n104 up
3632.099999997792 CONN n251 n38 down
3632.399999997792 CONN n328 n121 down
3633.6999999977907 CONN n188 n149 up
3635.1999999977893 CONN n84 n311 down
3636.499999997788 CONN n121 n104 up
3636.599999997788 CONN n297 n260 up
3636.799999997788 CONN n297 n294 up
3637.599999997787 CONN n74 n16 down
3639.899999997785 CONN n251 n297 down
3640.999999997784 CONN n328 n260 down
3641.4999999977836 CONN n311 n264 up
3642.3999999977827 CONN n74 n289 down
3643.199999997782 CONN n121 n70 up
3643.4999999977817 CONN n121 n264 down
3645.29999999778 CONN n328 n0 up
3646.299999997779 CONN n251 n297 up
3647.399999997778 CONN n98 n320 down
3647.599999997778 CONN n355 n361 down
3649.0999999977766 CONN n67 n289 up
3649.699999997776 CONN n26 n260 down
3650.699999997775 CONN n328 n335 up
3651.899999997774 CONN n104 n121 down
3652.199999997774 CONN n327 n0 up
3654.199999997772 CONN n38 n260 down
3654.299999997772 CONN n335 n327 up
3654.5999999977716 CONN n38 n297 down
3655.9999999977704 CONN n260 n327 down
3656.49999999777 CONN n0 n26 up
3658.399999997768 CONN n327 n72 down
3659.0999999977676 CONN n26 n335 up
3659.2999999977674 CONN n297 n72 down
3659.3999999977673 CONN n320 n323 down
3659.899999997767 CONN n327 n38 down
3660.699999997766 CONN n297 n327 down
3661.5999999977653 CONN n26 n72 down
3661.999999997765 CONN n260 n251 up
3662.1999999977647 CONN n264 n311 down
3663.099999997764 CONN n260 n72 down
3663.3999999977636 CONN n72 n294 up
3663.5999999977635 CONN n94 n67 down
3663.5999999977635 CONN n121 n70 down
3664.199999997763 CONN n38 n26 down
3665.6999999977616 CONN n335 n328 down
3666.8999999977605 CONN n328 n297 up
3666.9999999977604 CONN n72 n328 down
3667.0999999977603 CONN n328 n260 up
3668.499999997759 CONN n264 n38 up
3669.599999997758 CONN n264 n38 down
3669.9999999977576 CONN n70 n104 down
3670.899999997757 CONN n104 n264 down
3671.3999999977564 CONN n297 n26 up
3671.799999997756 CONN n260 n26 up
3672.3999999977555 CONN n335 n26 down
3672.5999999977553 CONN n26 n38 up
3673.1999999977547 CONN n38 n294 up
3673.3999999977545 CONN n328 n0 down
3673.5999999977544 CONN n297 n294 down
3673.799999997754 CONN n26 n251 up
3674.2999999977537 CONN n311 n70 down
3674.5999999977535 CONN n121 n335 up
3674.999999997753 CONN n38 n260 up
3675.099999997753 CONN n251 n328 up
3676.7999999977515 CONN n67 n16 up
3679.399999997749 CONN n297 n38 up
3679.699999997749 CONN n38 n327 up
3680.599999997748 CONN n121 n0 up
3680.799999997748 CONN n26 n0 down
3681.599999997747 CONN n121 n327 up
3681.899999997747 CONN n38 n294 down
3682.4999999977463 CONN n260 n72 up
3682.699999997746 CONN n38 n251 up
3682.999999997746 CONN n67 n74 down
3683.4999999977454 CONN n74 n16 up
3683.5999999977453 CONN n335 n327 down
3683.899999997745 CONN n67 n289 down
3683.899999997745 CONN n16 n94 up
3684.1999999977447 CONN n264 n104 up
3685.7999999977433 CONN n328 n72 up
3687.399999997742 CONN n26 n327 down
3688.8999999977405 CONN n72 n26 up
3689.29999999774 CONN n327 n328 down
3689.59999999774 CONN n67 n16 down
3690.0999999977394 CONN n264 n311 up
3691.399999997738 CONN n327 n38 down
3691.499999997738 CONN n72 n297 up
3691.699999997738 CONN n72 n251 up
3691.8999999977377 CONN n294 n260 down
3691.9999999977376 CONN n251 n260 down
3692.0999999977375 CONN n327 n121 down
3692.1999999977375 CONN n297 n260 down
3692.599999997737 CONN n262 n84 up
3693.0999999977366 CONN n72 n294 down
3693.799999997736 CONN n38 n327 up
3694.4999999977354 CONN n26 n260 down
3695.799999997734 CONN n260 n38 down
3697.8999999977323 CONN n260 n328 down
3698.399999997732 CONN n323 n98 down
3699.199999997731 CONN n121 n0 down
3699.299999997731 CONN n72 n327 up
3699.399999997731 CONN n26 n327 up
3700.0999999977303 CONN n0 n335 down
3700.0999999977303 CONN n251 n327 up
3700.9999999977294 CONN n260 n72 down
3702.1999999977284 CONN n327 n297 up
3703.3999999977273 CONN n327 n328 up
3705.2999999977255 CONN n78 n121 up
3705.799999997725 CONN n0 n38 up
3711.49999999772 CONN n260 n72 up
3712.699999997719 CONN n335 n78 up
3713.2999999977183 CONN n84 n262 down
3714.9999999977167 CONN n78 n264 up
3715.2999999977164 CONN n289 n16 up
3715.4999999977163 CONN n74 n16 down
3718.099999997714 CONN n335 n78 down
3718.899999997713 CONN n14 n323 up
3719.4999999977126 CONN n327 n0 down
3719.7999999977123 CONN n74 n16 up
3720.9999999977113 CONN n260 n328 up
3721.099999997711 CONN n260 n38 up
3721.6999999977106 CONN n0 n335 up
3721.9999999977103 CONN n264 n121 up
3722.19999999771 CONN n0 n38 down
3722.7999999977096 CONN n311 n264 down
3722.7999999977096 CONN n72 n297 down
3724.599999997708 CONN n264 n104 down
3725.1999999977074 CONN n72 n26 down
3725.2999999977073 CONN n327 n260 up
3725.699999997707 CONN n72 n251 down
3725.899999997707 CONN n14 n355 up
3725.9999999977067 CONN n120 n295 up
3726.0999999977066 CONN n297 n294 up
3727.899999997705 CONN n94 n16 down
3728.099999997705 CONN n328 n72 down
3729.4999999977035 CONN n328 n72 up
3729.7999999977033 CONN n323 n14 down
3730.099999997703 CONN n26 n0 up
3730.4999999977026 CONN n251 n294 up
3731.099999997702 CONN n72 n26 up
3731.399999997702 CONN n328 n294 up
3732.7999999977005 CONN n121 n78 down
3734.699999997699 CONN n297 n260 up
3735.399999997698 CONN n260 n251 up
3735.799999997698 CONN n264 n78 down
3735.799999997698 CONN n260 n26 up
3736.3999999976973 CONN n251 n38 down
3736.9999999976967 CONN n297 n38 down
3737.999999997696 CONN n26 n38 down
3738.799999997695 CONN n74 n289 up
3739.4999999976944 CONN n14 n355 down
3741.999999997692 CONN n260 n294 up
3742.6999999976915 CONN n94 n74 down
3742.6999999976915 CONN n72 n297 up
3742.9999999976912 CONN n26 n38 up
3743.199999997691 CONN n29 n19 up
3743.9999999976903 CONN n294 n38 up
3744.29999999769 CONN n251 n294 down
3744.8999999976895 CONN n327 n251 down
3745.699999997689 CONN n294 n72 up
3747.2999999976873 CONN n121 n78 up
3747.599999997687 CONN n94 n74 up
3747.599999997687 CONN n297 n38 up
3747.799999997687 CONN n294 n327 up
3747.899999997687 CONN n251 n328 down
3748.1999999976865 CONN n251 n67 up
3748.3999999976863 CONN n289 n74 down
3748.599999997686 CONN n264 n121 down
3748.599999997686 CONN n297 n327 down
3748.799999997686 CONN n67 n297 up
3749.899999997685 CONN n327 n264 up
3749.899999997685 CONN n323 n98 up
3750.899999997684 CONN n294 n260 down
3751.7999999976832 CONN n294 n297 down
3751.7999999976832 CONN n26 n0 down
3752.099999997683 CONN n260 n0 up
3753.199999997682 CONN n294 n26 up
3754.8999999976804 CONN n335 n121 down
3755.29999999768 CONN n0 n260 down
3755.9999999976794 CONN n94 n16 up
3756.499999997679 CONN n38 n251 up
3756.699999997679 CONN n260 n294 up
3758.499999997677 CONN n327 n294 down
3760.4999999976753 CONN n297 n294 up
3761.3999999976745 CONN n251 n0 up
3761.3999999976745 CONN n29 n19 down
3761.4999999976744 CONN n38 n294 down
3762.199999997674 CONN n251 n26 down
3762.999999997673 CONN n260 n67 up
3763.099999997673 CONN n328 n251 up
3763.199999997673 CONN n0 n38 up
3763.4999999976726 CONN n16 n289 down
3763.6999999976724 CONN n264 n104 up
3765.6999999976706 CONN n19 n29 up
3766.19999999767 CONN n98 n14 up
3766.6999999976697 CONN n327 n264 down
3767.0999999976693 CONN n14 n355 up
3767.399999997669 CONN n297 n72 down
3767.399999997669 CONN n72 n294 down
3768.699999997668 CONN n294 n328 down
3769.3999999976672 CONN n0 n328 up
3769.799999997667 CONN n78 n121 down
