1.0 C n79 M1
1348.6999999998689 CONN n358 n1 up
1348.6999999998689 CONN n361 n98 up
1349.599999999868 CONN n323 n349 down
1350.3999999998673 CONN n349 n335 up
1351.9999999998658 CONN n358 n275 down
1352.3999999998655 CONN n7 n152 down
1352.899999999865 CONN n361 n195 up
1354.1999999998638 CONN n335 n1 up
1354.1999999998638 CONN n349 n16 up
1354.5999999998635 CONN n353 n361 up
1355.199999999863 CONN n195 n85 down
1355.9999999998622 CONN n98 n85 down
1356.199999999862 CONN n85 n353 down
1357.9999999998604 CONN n356 n78 up
1360.599999999858 CONN n323 n349 up
1362.2999999998565 CONN n335 n358 up
1362.4999999998563 CONN n349 n335 down
1363.5999999998553 CONN n16 n349 down
1364.2999999998547 CONN n354 n266 down
1368.299999999851 CONN n323 n81 down
1369.5999999998498 CONN n79 n247 up
1369.9999999998495 CONN n14 n1 up
1371.4999999998481 CONN n14 n323 up
1371.699999999848 CONN n354 n104 down
1372.3999999998473 CONN n195 n75 up
1372.5999999998471 CONN n323 n290 up
1375.3999999998446 CONN n14 n335 down
1375.999999999844 CONN n354 n266 up
1376.099999999844 CONN n334 n275 up
1376.3999999998437 CONN n16 n1 up
1376.3999999998437 CONN n149 n247 up
1376.5999999998435 CONN n247 n79 down
1378.199999999842 CONN n38 n212 up
1379.199999999841 CONN n290 n349 up
1383.1999999998375 CONN n335 n14 up
1383.4999999998372 CONN n361 n98 down
1384.899999999836 CONN n275 n334 down
1384.899999999836 CONN n98 n195 down
1386.1999999998347 CONN n353 n75 up
1387.2999999998337 CONN n81 n290 down
1387.7999999998333 CONN n358 n1 down
1388.199999999833 CONN n282 n361 down
1388.3999999998327 CONN n354 n104 up
1390.8999999998305 CONN n221 n85 down
1390.9999999998304 CONN n104 n266 up
1391.1999999998302 CONN n349 n14 down
1391.1999999998302 CONN n335 n358 down
1391.5999999998298 CONN n247 n79 up
1393.9999999998277 CONN n195 n282 down
1395.3999999998264 CONN n323 n290 down
1395.699999999826 CONN n208 n247 up
1396.1999999998256 CONN n195 n224 up
1396.999999999825 CONN n14 n16 down
1397.0999999998248 CONN n78 n356 down
1397.7999999998242 CONN n353 n98 down
1397.999999999824 CONN n349 n323 down
1399.8999999998223 CONN n88 n94 up
1400.299999999822 CONN n349 n104 up
1400.3999999998218 CONN n353 n224 up
1401.199999999821 CONN n353 n361 down
1401.399999999821 CONN n208 n79 up
1402.1999999998202 CONN n361 n195 down
1402.6999999998197 CONN n257 n16 up
1403.2999999998192 CONN n75 n195 down
1403.599999999819 CONN n247 n208 down
1403.8999999998186 CONN n282 n85 up
1403.9999999998186 CONN n323 n1 up
1404.7999999998178 CONN n323 n335 up
1405.3999999998173 CONN n149 n208 up
1405.3999999998173 CONN n104 n290 up
1405.3999999998173 CONN n358 n16 up
1406.899999999816 CONN n16 n1 down
1407.1999999998156 CONN n335 n16 down
1407.3999999998155 CONN n195 n361 up
1407.5999999998153 CONN n75 n195 up
1407.899999999815 CONN n354 n104 down
1407.999999999815 CONN n353 n98 up
1407.999999999815 CONN n208 n79 down
1408.0999999998148 CONN n79 n247 down
1408.4999999998145 CONN n195 n224 down
1409.8999999998132 CONN n101 n354 up
1410.2999999998128 CONN n282 n353 down
1410.3999999998127 CONN n361 n353 up
1410.9999999998122 CONN n152 n84 up
1411.099999999812 CONN n79 n247 up
1411.5999999998116 CONN n79 n149 up
1411.7999999998115 CONN n212 n38 down
1412.7999999998106 CONN n85 n282 down
1412.9999999998104 CONN n349 n7 up
1412.9999999998104 CONN n101 n266 up
1414.399999999809 CONN n75 n98 up
1414.599999999809 CONN n342 n327 up
1416.1999999998075 CONN n7 n104 up
1416.9999999998067 CONN n98 n361 up
1417.699999999806 CONN n247 n149 down
1419.0999999998048 CONN n224 n353 down
1419.5999999998044 CONN n88 n94 down
1420.6999999998034 CONN n323 n81 up
1421.8999999998023 CONN n7 n290 up
1422.3999999998018 CONN n290 n266 up
1422.3999999998018 CONN n361 n353 down
1422.6999999998015 CONN n98 n195 up
1423.199999999801 CONN n208 n149 down
1423.7999999998005 CONN n98 n282 down
1425.399999999799 CONN n361 n282 up
1425.499999999799 CONN n84 n152 down
1427.8999999997968 CONN n195 n361 down
1428.1999999997965 CONN n290 n349 down
1428.4999999997963 CONN n79 n149 down
1430.3999999997945 CONN n1 n81 up
1430.7999999997942 CONN n266 n101 down
1431.8999999997932 CONN n266 n7 up
1432.199999999793 CONN n266 n354 down
1433.199999999792 CONN n257 n16 down
1433.9999999997913 CONN n14 n81 up
1434.9999999997904 CONN n349 n290 up
1435.6999999997897 CONN n342 n327 down
1435.8999999997895 CONN n323 n335 down
1437.699999999788 CONN n335 n257 up
1439.0999999997866 CONN n266 n349 up
1441.1999999997847 CONN n195 n98 down
1441.6999999997843 CONN n282 n361 down
1442.5999999997834 CONN n290 n1 up
1442.999999999783 CONN n358 n16 down
1443.5999999997825 CONN n335 n1 down
1444.9999999997813 CONN n195 n361 up
1445.299999999781 CONN n247 n79 down
1445.5999999997807 CONN n266 n1 up
1446.5999999997798 CONN n275 n67 up
1447.1999999997793 CONN n358 n16 up
1447.499999999779 CONN n14 n290 up
1448.0999999997784 CONN n14 n335 down
1448.499999999778 CONN n290 n7 down
1448.699999999778 CONN n85 n157 up
1450.1999999997765 CONN n290 n104 down
1450.799999999776 CONN n290 n349 down
1452.6999999997743 CONN n266 n14 up
1453.1999999997738 CONN n7 n266 down
1454.4999999997726 CONN n266 n349 down
1455.6999999997715 CONN n266 n104 down
1456.299999999771 CONN n275 n67 down
1456.299999999771 CONN n104 n266 up
1456.299999999771 CONN n98 n361 down
1456.399999999771 CONN n247 n79 up
1458.599999999769 CONN n98 n361 up
1458.9999999997685 CONN n14 n266 down
1460.4999999997672 CONN n353 n98 down
1461.899999999766 CONN n323 n1 down
1462.0999999997657 CONN n257 n335 down
1462.1999999997656 CONN n353 n361 up
1463.4999999997644 CONN n14 n257 up
1464.3999999997636 CONN n98 n75 down
1464.4999999997635 CONN n282 n85 up
1464.5999999997634 CONN n257 n335 up
1467.199999999761 CONN n98 n195 up
1467.6999999997606 CONN n349 n104 down
1468.1999999997602 CONN n1 n81 down
1468.8999999997595 CONN n16 n358 down
1468.9999999997594 CONN n266 n7 up
1469.0999999997593 CONN n81 n14 down
1470.8999999997577 CONN n85 n157 down
1471.1999999997574 CONN n349 n84 up
1472.799999999756 CONN n349 n7 down
1473.899999999755 CONN n323 n14 down
1476.2999999997528 CONN n101 n358 up
1476.5999999997525 CONN n224 n157 up
1477.3999999997518 CONN n14 n335 up
1477.7999999997514 CONN n1 n266 down
1477.8999999997513 CONN n361 n98 down
1478.0999999997512 CONN n353 n75 down
1481.499999999748 CONN n104 n84 up
1481.599999999748 CONN n363 n283 up
1482.2999999997473 CONN n290 n266 down
1482.699999999747 CONN n361 n75 down
1484.4999999997453 CONN n84 n7 up
1485.2999999997446 CONN n101 n358 down
1485.3999999997445 CONN n290 n335 up
1486.2999999997437 CONN n75 n195 down
1486.7999999997432 CONN n1 n335 up
1488.3999999997418 CONN n157 n224 down
1491.399999999739 CONN n98 n361 up
1491.7999999997387 CONN n81 n323 down
1492.6999999997379 CONN n323 n282 up
1494.0999999997366 CONN n335 n290 down
1495.2999999997355 CONN n257 n323 up
1496.5999999997343 CONN n266 n290 up
1498.5999999997325 CONN n81 n323 up
1499.099999999732 CONN n225 n72 up
1499.099999999732 CONN n1 n335 down
1499.8999999997313 CONN n335 n257 down
1500.3999999997309 CONN n14 n323 up
1501.8999999997295 CONN n195 n361 down
1501.9999999997294 CONN n81 n282 up
1503.1999999997283 CONN n98 n353 up
1503.499999999728 CONN n361 n353 down
1504.3999999997272 CONN n266 n104 down
1505.799999999726 CONN n358 n335 up
1505.8999999997259 CONN n266 n290 down
1506.3999999997254 CONN n14 n335 down
1507.5999999997243 CONN n290 n7 up
1507.899999999724 CONN n311 n301 up
1508.6999999997233 CONN n323 n290 up
1509.099999999723 CONN n282 n257 up
1510.4999999997217 CONN n98 n195 down
1510.5999999997216 CONN n81 n257 up
1511.4999999997208 CONN n85 n282 down
1511.4999999997208 CONN n224 n361 up
1513.2999999997191 CONN n323 n266 up
1514.2999999997182 CONN n224 n98 up
1514.6999999997179 CONN n84 n349 down
1515.699999999717 CONN n14 n81 up
1517.2999999997155 CONN n7 n1 up
1517.4999999997153 CONN n257 n323 down
1517.9999999997149 CONN n266 n290 up
1519.3999999997136 CONN n323 n1 up
1519.5999999997134 CONN n7 n323 up
1521.6999999997115 CONN n311 n301 down
1522.0999999997111 CONN n358 n101 up
1523.6999999997097 CONN n282 n323 down
1524.7999999997087 CONN n85 n282 up
1525.6999999997079 CONN n323 n282 up
1525.7999999997078 CONN n266 n1 up
1525.7999999997078 CONN n101 n354 down
1527.0999999997066 CONN n358 n335 down
1528.5999999997052 CONN n79 n247 down
1528.6999999997051 CONN n7 n84 down
1529.1999999997047 CONN n215 n149 up
1529.4999999997044 CONN n14 n323 down
1529.6999999997042 CONN n353 n361 up
1530.0999999997039 CONN n247 n79 up
1530.5999999997034 CONN n81 n1 up
1532.199999999702 CONN n266 n81 up
1532.5999999997016 CONN n225 n72 down
1533.0999999997011 CONN n14 n282 up
1535.0999999996993 CONN n81 n85 up
1535.5999999996989 CONN n323 n282 down
1536.8999999996977 CONN n323 n290 down
1538.5999999996961 CONN n104 n7 down
1539.6999999996951 CONN n266 n14 up
1540.0999999996948 CONN n290 n7 down
1541.5999999996934 CONN n85 n257 up
1541.7999999996932 CONN n81 n257 down
1542.2999999996928 CONN n84 n104 down
1542.8999999996922 CONN n363 n283 down
1542.8999999996922 CONN n7 n81 up
1544.0999999996911 CONN n104 n84 up
1544.3999999996909 CONN n81 n14 down
1545.5999999996898 CONN n75 n224 up
1545.7999999996896 CONN n14 n266 down
1546.1999999996892 CONN n215 n149 down
1547.499999999688 CONN n349 n7 up
1547.599999999688 CONN n257 n1 up
1549.1999999996865 CONN n98 n353 down
1549.2999999996864 CONN n81 n1 down
1549.3999999996863 CONN n282 n81 down
1550.0999999996857 CONN n290 n84 up
1550.9999999996849 CONN n323 n1 down
1552.5999999996834 CONN n247 n79 down
1553.3999999996827 CONN n266 n104 up
1553.9999999996821 CONN n7 n1 down
1554.2999999996819 CONN n81 n266 down
1555.299999999681 CONN n84 n1 up
1556.0999999996802 CONN n208 n275 up
1556.1999999996801 CONN n266 n349 up
1558.3999999996781 CONN n266 n84 up
1558.499999999678 CONN n323 n349 up
1558.499999999678 CONN n353 n361 down
1558.9999999996776 CONN n266 n323 down
1559.0999999996775 CONN n290 n266 down
1559.599999999677 CONN n323 n85 up
1561.2999999996755 CONN n266 n1 down
1561.6999999996751 CONN n224 n75 down
1561.6999999996751 CONN n7 n257 up
1562.3999999996745 CONN n100 n59 up
1562.899999999674 CONN n195 n353 down
1563.0999999996739 CONN n257 n1 down
1564.099999999673 CONN n266 n7 down
1564.1999999996729 CONN n7 n85 up
1564.3999999996727 CONN n7 n349 down
1565.199999999672 CONN n323 n257 up
1566.8999999996704 CONN n275 n208 down
1567.4999999996699 CONN n349 n323 down
1568.9999999996685 CONN n358 n335 up
1569.599999999668 CONN n14 n7 up
1570.3999999996672 CONN n275 n328 up
1572.4999999996653 CONN n14 n290 down
1572.799999999665 CONN n14 n282 down
1573.899999999664 CONN n257 n1 up
1575.9999999996621 CONN n100 n59 down
1576.3999999996618 CONN n1 n266 up
1576.4999999996617 CONN n358 n101 down
1576.6999999996615 CONN n335 n290 up
1577.6999999996606 CONN n84 n290 down
1577.6999999996606 CONN n282 n7 up
1578.29999999966 CONN n290 n1 down
1578.5999999996598 CONN n195 n224 up
1578.8999999996595 CONN n104 n349 up
1578.9999999996594 CONN n290 n358 up
1578.9999999996594 CONN n14 n84 up
1580.599999999658 CONN n282 n14 up
1581.4999999996571 CONN n361 n195 up
1581.699999999657 CONN n84 n104 down
1581.9999999996567 CONN n323 n266 up
1583.6999999996551 CONN n323 n1 up
1584.0999999996548 CONN n266 n104 down
1584.0999999996548 CONN n1 n7 up
1585.7999999996532 CONN n266 n257 up
1585.8999999996531 CONN n84 n257 up
1585.999999999653 CONN n98 n195 up
1586.2999999996528 CONN n349 n266 down
1586.9999999996521 CONN n328 n275 down
1587.2999999996518 CONN n290 n335 down
1587.4999999996517 CONN n224 n98 down
1587.7999999996514 CONN n101 n290 up
1589.4999999996498 CONN n335 n14 up
1590.499999999649 CONN n266 n14 up
1590.8999999996486 CONN n85 n1 up
1591.8999999996477 CONN n266 n7 up
1592.1999999996474 CONN n81 n257 up
1592.3999999996472 CONN n81 n1 up
1593.799999999646 CONN n84 n335 up
1594.2999999996455 CONN n266 n85 up
1594.3999999996454 CONN n1 n14 down
1594.4999999996453 CONN n1 n84 down
1594.4999999996453 CONN n81 n257 down
1594.799999999645 CONN n282 n85 down
1595.3999999996445 CONN n282 n266 up
1595.6999999996442 CONN n290 n358 down
1597.2999999996428 CONN n84 n282 up
1597.5999999996425 CONN n282 n335 up
1597.9999999996421 CONN n358 n290 up
1599.7999999996405 CONN n257 n335 up
1600.0999999996402 CONN n358 n335 down
1600.0999999996402 CONN n35 n104 up
1600.0999999996402 CONN n35 n349 up
1600.0999999996402 CONN n35 n84 up
1600.19999999964 CONN n35 n323 up
1600.39999999964 CONN n266 n35 up
1600.4999999996398 CONN n1 n35 up
1600.5999999996397 CONN n35 n349 down
1600.6999999996397 CONN n323 n7 down
1600.6999999996397 CONN n35 n14 up
1600.7999999996396 CONN n257 n35 up
1600.7999999996396 CONN n104 n35 down
1601.0999999996393 CONN n282 n35 up
1601.7999999996387 CONN n81 n323 down
1602.1999999996383 CONN n257 n1 down
1602.499999999638 CONN n257 n323 down
1603.1999999996374 CONN n257 n85 down
1603.3999999996372 CONN n282 n85 up
1603.699999999637 CONN n7 n14 down
1605.0999999996357 CONN n195 n224 down
1605.1999999996356 CONN n358 n101 up
1605.3999999996354 CONN n334 n77 up
1605.699999999635 CONN n224 n98 up
1605.699999999635 CONN n35 n257 down
1606.3999999996345 CONN n282 n323 up
1608.2999999996327 CONN n35 n84 down
1608.3999999996327 CONN n354 n67 up
1608.5999999996325 CONN n282 n335 down
1608.6999999996324 CONN n7 n257 down
1609.099999999632 CONN n152 n149 up
1609.7999999996314 CONN n195 n361 down
1609.7999999996314 CONN n1 n7 down
1611.4999999996298 CONN n14 n323 up
1611.9999999996294 CONN n14 n35 down
1612.6999999996287 CONN n266 n257 down
1612.9999999996285 CONN n84 n266 down
1613.2999999996282 CONN n282 n1 up
1613.399999999628 CONN n35 n104 up
1613.9999999996276 CONN n1 n7 up
1614.2999999996273 CONN n335 n14 down
1614.499999999627 CONN n349 n35 up
1614.599999999627 CONN n7 n14 up
1615.599999999626 CONN n1 n81 down
1616.0999999996257 CONN n85 n14 up
1616.3999999996254 CONN n311 n65 up
1617.1999999996247 CONN n7 n323 up
1617.6999999996242 CONN n35 n85 up
1618.2999999996237 CONN n363 n283 up
1618.899999999623 CONN n282 n257 down
1618.999999999623 CONN n98 n195 down
1620.4999999996217 CONN n1 n35 down
1620.8999999996213 CONN n84 n282 down
1621.299999999621 CONN n81 n85 down
1622.0999999996202 CONN n361 n98 down
1623.499999999619 CONN n6 n20 up
1626.4999999996162 CONN n67 n354 down
1626.9999999996157 CONN n257 n7 up
1627.2999999996155 CONN n335 n257 down
1627.4999999996153 CONN n98 n361 up
1627.899999999615 CONN n149 n152 down
1629.4999999996135 CONN n323 n257 up
1631.9999999996112 CONN n81 n7 down
1632.5999999996106 CONN n257 n266 up
1634.299999999609 CONN n14 n84 down
1634.9999999996085 CONN n257 n85 up
1634.9999999996085 CONN n311 n65 down
1636.0999999996075 CONN n335 n84 down
1637.799999999606 CONN n257 n81 up
1637.799999999606 CONN n349 n282 up
1638.1999999996056 CONN n84 n257 down
1638.2999999996055 CONN n75 n81 up
1638.899999999605 CONN n323 n1 down
1639.0999999996047 CONN n35 n323 down
1639.1999999996046 CONN n1 n323 up
1639.799999999604 CONN n85 n257 down
1642.3999999996017 CONN n85 n349 up
1643.8999999996004 CONN n334 n77 down
1645.399999999599 CONN n81 n75 down
1645.5999999995988 CONN n349 n1 up
1645.5999999995988 CONN n6 n20 down
1645.8999999995985 CONN n1 n7 down
1646.399999999598 CONN n1 n85 down
1646.9999999995975 CONN n319 n74 up
1647.599999999597 CONN n75 n81 up
1647.7999999995968 CONN n7 n282 down
1648.1999999995965 CONN n35 n266 down
1648.4999999995962 CONN n14 n257 down
1648.4999999995962 CONN n225 n251 up
1649.0999999995956 CONN n14 n282 down
1649.3999999995954 CONN n7 n81 up
1649.5999999995952 CONN n282 n104 up
1649.899999999595 CONN n195 n361 up
1649.899999999595 CONN n85 n7 down
1650.2999999995945 CONN n257 n14 up
1651.5999999995934 CONN n282 n323 down
1652.8999999995922 CONN n349 n85 down
1653.099999999592 CONN n323 n85 down
1653.199999999592 CONN n349 n1 down
1653.7999999995914 CONN n338 n334 up
1656.1999999995892 CONN n1 n282 down
1657.399999999588 CONN n7 n14 down
1657.8999999995876 CONN n81 n323 up
1658.599999999587 CONN n257 n75 up
1658.7999999995868 CONN n282 n266 down
1658.9999999995866 CONN n1 n85 up
1659.4999999995862 CONN n323 n14 down
1659.8999999995858 CONN n74 n319 down
1662.0999999995838 CONN n266 n1 down
1662.4999999995835 CONN n75 n7 up
1663.999999999582 CONN n1 n323 down
1664.4999999995816 CONN n81 n266 up
1667.5999999995788 CONN n323 n85 up
1667.6999999995787 CONN n75 n266 up
1668.0999999995784 CONN n331 n328 up
1668.1999999995783 CONN n85 n282 down
1668.499999999578 CONN n323 n1 up
1669.599999999577 CONN n195 n361 down
1669.8999999995767 CONN n85 n14 down
1671.0999999995756 CONN n85 n266 down
1672.0999999995747 CONN n77 n338 up
1673.6999999995733 CONN n85 n35 down
1674.099999999573 CONN n14 n266 down
1674.8999999995722 CONN n257 n323 down
1676.099999999571 CONN n7 n75 down
1676.099999999571 CONN n75 n81 down
1676.099999999571 CONN n75 n257 down
1676.099999999571 CONN n75 n266 down
1677.5999999995697 CONN n65 n157 up
1678.5999999995688 CONN n323 n81 down
1678.6999999995687 CONN n247 n152 up
1678.7999999995686 CONN n334 n77 up
1679.499999999568 CONN n334 n77 down
1679.499999999568 CONN n266 n323 down
1682.899999999565 CONN n266 n257 down
1683.1999999995646 CONN n120 n110 up
1684.1999999995637 CONN n251 n225 down
1684.2999999995636 CONN n323 n7 down
1684.4999999995634 CONN n283 n363 down
1686.8999999995613 CONN n247 n152 down
1688.8999999995594 CONN n297 n62 up
1689.499999999559 CONN n35 n85 up
1689.7999999995586 CONN n323 n35 up
1689.9999999995584 CONN n334 n338 down
1692.2999999995563 CONN n81 n257 down
1693.899999999555 CONN n7 n14 up
1694.5999999995543 CONN n363 n277 up
1696.099999999553 CONN n98 n361 down
1696.6999999995523 CONN n120 n110 down
1701.0999999995483 CONN n81 n1 up
1701.599999999548 CONN n14 n7 down
1702.3999999995472 CONN n266 n1 up
1702.499999999547 CONN n35 n104 down
1702.9999999995466 CONN n157 n65 down
1703.1999999995464 CONN n282 n85 up
1703.799999999546 CONN n349 n323 up
1703.799999999546 CONN n282 n323 up
1704.4999999995453 CONN n1 n85 down
1704.4999999995453 CONN n224 n361 down
1704.9999999995448 CONN n297 n62 down
1708.099999999542 CONN n7 n65 up
1709.3999999995408 CONN n1 n323 down
1711.7999999995386 CONN n1 n35 up
1712.5999999995379 CONN n349 n85 up
1713.8999999995367 CONN n266 n35 up
1714.7999999995359 CONN n35 n81 up
1716.5999999995342 CONN n104 n85 up
1716.799999999534 CONN n35 n1 down
1717.0999999995338 CONN n65 n266 up
1719.099999999532 CONN n35 n266 down
1719.3999999995317 CONN n283 n277 up
1720.199999999531 CONN n349 n35 down
1720.8999999995303 CONN n104 n282 down
1721.3999999995299 CONN n257 n65 up
1722.7999999995286 CONN n104 n282 up
1724.3999999995272 CONN n257 n266 up
1726.1999999995255 CONN n98 n224 down
1726.5999999995252 CONN n363 n283 up
1728.2999999995236 CONN n81 n323 up
1728.4999999995234 CONN n81 n65 up
1729.5999999995224 CONN n35 n85 down
1729.7999999995222 CONN n323 n349 down
1731.3999999995208 CONN n14 n35 up
1731.6999999995205 CONN n335 n358 up
1731.8999999995203 CONN n104 n349 down
1732.0999999995202 CONN n349 n104 up
1732.6999999995196 CONN n1 n266 down
1732.6999999995196 CONN n85 n323 down
1732.7999999995195 CONN n69 n72 up
1733.1999999995192 CONN n77 n338 down
1734.8999999995176 CONN n257 n81 up
1735.8999999995167 CONN n65 n14 up
1735.8999999995167 CONN n67 n101 up
1737.0999999995156 CONN n323 n14 up
1737.3999999995153 CONN n323 n282 down
1737.5999999995151 CONN n282 n35 down
1738.0999999995147 CONN n257 n35 up
1739.3999999995135 CONN n65 n323 up
1739.3999999995135 CONN n323 n257 up
1739.4999999995134 CONN n358 n335 down
1739.999999999513 CONN n224 n84 up
1741.4999999995116 CONN n81 n35 down
1741.8999999995112 CONN n14 n7 up
1741.9999999995111 CONN n14 n81 up
1742.8999999995103 CONN n282 n349 down
1742.8999999995103 CONN n323 n7 up
1743.29999999951 CONN n35 n81 up
1743.8999999995094 CONN n81 n1 down
1746.499999999507 CONN n282 n85 down
1747.1999999995064 CONN n361 n98 up
1750.2999999995036 CONN n14 n65 down
1751.6999999995023 CONN n69 n72 down
1752.4999999995016 CONN n349 n85 down
1752.6999999995014 CONN n65 n323 down
1754.3999999994999 CONN n65 n257 down
1756.7999999994977 CONN n7 n35 up
1759.5999999994951 CONN n84 n224 down
1760.4999999994943 CONN n328 n331 down
1761.0999999994938 CONN n257 n266 down
1761.3999999994935 CONN n104 n349 down
1762.5999999994924 CONN n104 n349 up
1762.999999999492 CONN n358 n282 up
1763.7999999994913 CONN n282 n349 up
1766.8999999994885 CONN n290 n67 up
1767.2999999994881 CONN n266 n7 down
1767.8999999994876 CONN n358 n101 down
1767.9999999994875 CONN n104 n282 down
1770.0999999994856 CONN n266 n65 down
1771.899999999484 CONN n1 n65 up
1772.3999999994835 CONN n14 n81 down
1772.6999999994832 CONN n290 n358 down
1772.6999999994832 CONN n81 n257 down
1773.2999999994827 CONN n349 n282 down
1773.5999999994824 CONN n282 n14 up
1775.5999999994806 CONN n323 n65 up
1777.5999999994788 CONN n1 n323 up
1777.6999999994787 CONN n7 n65 down
1781.1999999994755 CONN n257 n323 down
1781.4999999994752 CONN n1 n81 up
1782.0999999994747 CONN n257 n29 up
1782.0999999994747 CONN n358 n104 up
1782.0999999994747 CONN n282 n7 up
1782.899999999474 CONN n282 n358 down
1783.1999999994737 CONN n358 n282 up
1783.5999999994733 CONN n266 n35 up
1783.6999999994732 CONN n257 n29 down
1784.6999999994723 CONN n81 n7 down
1784.8999999994721 CONN n1 n7 up
1785.5999999994715 CONN n353 n195 up
1785.8999999994712 CONN n358 n349 up
1786.2999999994709 CONN n65 n35 up
1786.2999999994709 CONN n7 n282 down
1786.8999999994703 CONN n35 n257 down
1787.19999999947 CONN n35 n14 down
1787.29999999947 CONN n290 n101 down
1787.7999999994695 CONN n35 n1 up
1788.1999999994691 CONN n257 n323 up
1788.299999999469 CONN n67 n290 down
1790.0999999994674 CONN n35 n1 down
1790.0999999994674 CONN n323 n1 down
1790.0999999994674 CONN n7 n1 down
1790.0999999994674 CONN n81 n1 down
1790.0999999994674 CONN n1 n65 down
1790.2999999994672 CONN n349 n358 down
1791.0999999994665 CONN n79 n152 up
1791.9999999994657 CONN n353 n195 down
1793.2999999994645 CONN n65 n266 up
1793.5999999994642 CONN n14 n282 down
1794.2999999994636 CONN n35 n323 down
1794.999999999463 CONN n7 n266 up
1794.999999999463 CONN n358 n104 down
1795.2999999994627 CONN n358 n67 up
1795.2999999994627 CONN n282 n67 up
1795.4999999994625 CONN n7 n35 down
1795.5999999994624 CONN n101 n358 up
1795.6999999994623 CONN n282 n101 up
1795.999999999462 CONN n81 n323 down
1796.2999999994618 CONN n224 n29 up
1797.6999999994605 CONN n323 n266 up
1799.7999999994586 CONN n331 n74 up
1799.8999999994585 CONN n211 n260 up
1799.9999999994584 CONN n85 n349 up
1803.4999999994552 CONN n29 n224 down
1804.5999999994542 CONN n275 n283 up
1804.6999999994541 CONN n29 n224 up
1807.4999999994516 CONN n335 n290 up
1808.4999999994507 CONN n7 n14 down
1808.6999999994505 CONN n7 n224 up
1809.0999999994501 CONN n323 n266 down
1809.29999999945 CONN n363 n275 up
1810.299999999449 CONN n277 n275 up
1810.4999999994488 CONN n323 n65 down
1811.499999999448 CONN n35 n81 down
1813.0999999994465 CONN n7 n35 up
1813.4999999994461 CONN n323 n65 up
1815.799999999444 CONN n79 n152 down
1816.6999999994432 CONN n7 n65 up
1816.899999999443 CONN n323 n266 up
1819.199999999441 CONN n257 n266 up
1819.2999999994408 CONN n65 n257 up
1820.19999999944 CONN n282 n290 up
1820.9999999994393 CONN n290 n101 up
1821.4999999994388 CONN n335 n290 down
1822.399999999438 CONN n335 n290 up
1823.599999999437 CONN n283 n363 down
1825.9999999994347 CONN n323 n7 down
1826.2999999994345 CONN n81 n7 up
1827.1999999994337 CONN n35 n65 down
1827.1999999994337 CONN n335 n282 up
1827.4999999994334 CONN n260 n211 down
1827.999999999433 CONN n323 n224 up
1827.999999999433 CONN n358 n282 down
1828.4999999994325 CONN n81 n257 up
1830.2999999994308 CONN n29 n35 up
1830.4999999994307 CONN n363 n275 down
1830.6999999994305 CONN n224 n7 down
1830.9999999994302 CONN n266 n323 down
1832.5999999994287 CONN n67 n290 up
1832.5999999994287 CONN n331 n74 down
1833.6999999994277 CONN n14 n65 up
1834.399999999427 CONN n35 n29 down
1835.1999999994264 CONN n361 n84 up
1835.1999999994264 CONN n283 n277 down
1835.1999999994264 CONN n35 n81 up
1836.4999999994252 CONN n283 n277 up
1836.699999999425 CONN n257 n266 down
1836.799999999425 CONN n101 n358 down
1838.6999999994232 CONN n14 n224 up
1838.999999999423 CONN n65 n224 up
1839.0999999994228 CONN n65 n266 down
1841.2999999994208 CONN n35 n224 up
1841.4999999994207 CONN n257 n14 down
1841.5999999994206 CONN n67 n282 down
1841.8999999994203 CONN n84 n98 up
1842.19999999942 CONN n65 n7 down
1843.5999999994187 CONN n65 n81 down
1846.7999999994158 CONN n363 n275 up
1846.7999999994158 CONN n257 n224 up
1846.8999999994157 CONN n358 n104 up
1847.599999999415 CONN n29 n224 down
1849.0999999994137 CONN n224 n323 down
1849.899999999413 CONN n224 n7 up
1850.0999999994128 CONN n349 n358 up
1850.899999999412 CONN n35 n257 up
1851.3999999994116 CONN n323 n257 down
1852.6999999994105 CONN n290 n335 down
1854.8999999994085 CONN n266 n311 up
1855.6999999994077 CONN n363 n283 up
1855.7999999994076 CONN n101 n282 down
1856.2999999994072 CONN n81 n224 up
1856.399999999407 CONN n67 n290 down
1857.499999999406 CONN n257 n65 down
1858.4999999994052 CONN n67 n104 up
1858.699999999405 CONN n335 n282 down
1858.799999999405 CONN n101 n67 down
1861.4999999994025 CONN n35 n224 down
1862.099999999402 CONN n81 n224 down
1862.1999999994018 CONN n349 n358 down
1862.2999999994017 CONN n266 n81 down
1862.6999999994014 CONN n7 n224 down
1864.1999999994 CONN n266 n311 down
1864.3999999993998 CONN n14 n323 down
1865.0999999993992 CONN n277 n275 down
1866.1999999993982 CONN n358 n323 up
1867.399999999397 CONN n349 n67 up
1867.9999999993966 CONN n67 n323 up
1868.0999999993965 CONN n65 n224 down
1869.0999999993955 CONN n224 n257 down
1869.2999999993954 CONN n65 n358 up
1869.799999999395 CONN n7 n266 down
1870.4999999993943 CONN n65 n67 up
1871.6999999993932 CONN n311 n81 up
1872.2999999993926 CONN n275 n277 up
1872.2999999993926 CONN n14 n323 up
1873.5999999993915 CONN n29 n7 up
1873.8999999993912 CONN n224 n323 up
1874.2999999993908 CONN n257 n35 down
