1.0 C n79 M1
33004.79999980021 CONN n976 n536 up
33005.4999998002 CONN n624 n463 down
33005.8999998002 CONN n986 n750 down
33005.8999998002 CONN n16 n750 down
33006.599999800186 CONN n179 n689 up
33006.89999980018 CONN n619 n750 up
33006.99999980018 CONN n463 n178 up
33007.399999800175 CONN n779 n240 up
33007.49999980017 CONN n60 n134 down
33007.79999980017 CONN n721 n179 up
33007.89999980017 CONN n922 n607 down
33008.099999800164 CONN n371 n951 up
33008.099999800164 CONN n779 n616 up
33008.29999980016 CONN n284 n621 up
33008.39999980016 CONN n479 n165 up
33008.89999980015 CONN n665 n640 down
33009.499999800144 CONN n618 n179 up
33009.69999980014 CONN n402 n615 up
33010.29999980013 CONN n988 n32 up
33010.59999980013 CONN n361 n516 up
33010.69999980013 CONN n750 n988 up
33011.29999980012 CONN n999 n55 down
33011.29999980012 CONN n986 n615 down
33011.29999980012 CONN n548 n42 up
33012.199999800105 CONN n866 n922 down
33012.4999998001 CONN n689 n206 up
33012.5999998001 CONN n86 n607 up
33012.799999800096 CONN n463 n313 down
33012.899999800095 CONN n84 n736 down
33013.09999980009 CONN n156 n986 up
33013.09999980009 CONN n329 n859 up
33013.29999980009 CONN n46 n784 up
33013.99999980008 CONN n618 n313 up
33014.59999980007 CONN n32 n63 up
33014.59999980007 CONN n624 n605 down
33014.69999980007 CONN n156 n240 down
33015.29999980006 CONN n120 n405 up
33016.09999980005 CONN n779 n98 up
33016.69999980004 CONN n986 n619 up
33016.69999980004 CONN n750 n63 up
33016.69999980004 CONN n856 n998 down
33017.19999980003 CONN n240 n619 down
33017.599999800026 CONN n32 n165 up
33017.99999980002 CONN n45 n178 down
33018.299999800016 CONN n741 n59 up
33019.2999998 CONN n893 n86 up
33019.799999799994 CONN n70 n922 up
33019.799999799994 CONN n313 n179 up
33019.799999799994 CONN n925 n495 down
33020.29999979999 CONN n165 n986 up
33020.399999799985 CONN n986 n53 down
33020.59999979998 CONN n994 n104 up
33021.199999799974 CONN n320 n176 down
33021.199999799974 CONN n798 n183 down
33021.99999979996 CONN n55 n618 up
33022.59999979995 CONN n176 n498 down
33023.199999799945 CONN n207 n677 down
33023.49999979994 CONN n616 n750 up
33024.09999979993 CONN n32 n616 up
33024.29999979993 CONN n1010 n663 up
33024.39999979993 CONN n53 n402 up
33024.499999799926 CONN n16 n615 down
33024.499999799926 CONN n619 n479 down
33024.99999979992 CONN n165 n240 down
33025.199999799916 CONN n182 n361 up
33025.39999979991 CONN n240 n988 down
33025.79999979991 CONN n565 n799 down
33026.3999997999 CONN n721 n55 up
33026.599999799895 CONN n922 n86 down
33026.79999979989 CONN n206 n721 down
33026.79999979989 CONN n32 n16 down
33027.09999979989 CONN n329 n859 down
33027.299999799885 CONN n988 n986 up
33027.39999979988 CONN n63 n240 down
33027.59999979988 CONN n250 n102 down
33027.899999799876 CONN n84 n179 up
33028.29999979987 CONN n689 n55 up
33028.39999979987 CONN n16 n736 up
33028.599999799866 CONN n196 n216 up
33028.599999799866 CONN n665 n104 up
33028.599999799866 CONN n721 n313 up
33028.99999979986 CONN n179 n624 up
33029.19999979986 CONN n843 n149 down
33029.299999799856 CONN n607 n628 down
33030.699999799835 CONN n182 n516 up
33030.799999799834 CONN n63 n986 up
33031.69999979982 CONN n424 n176 up
33031.69999979982 CONN n543 n843 down
33032.099999799815 CONN n479 n750 up
33032.39999979981 CONN n135 n813 down
33032.9999997998 CONN n616 n240 down
33032.9999997998 CONN n453 n693 up
33033.399999799796 CONN n11 n784 up
33033.69999979979 CONN n621 n284 down
33033.69999979979 CONN n979 n936 down
33033.89999979979 CONN n644 n770 up
33034.29999979978 CONN n689 n313 up
33034.29999979978 CONN n990 n67 down
33034.59999979978 CONN n216 n196 down
33034.69999979978 CONN n951 n371 down
33035.599999799764 CONN n1005 n928 up
33035.69999979976 CONN n70 n628 up
33035.79999979976 CONN n313 n84 up
33035.79999979976 CONN n665 n994 up
33035.89999979976 CONN n207 n298 up
33036.299999799754 CONN n986 n616 up
33036.59999979975 CONN n770 n538 up
33037.49999979974 CONN n11 n640 up
33037.69999979973 CONN n306 n359 up
33038.09999979973 CONN n999 n615 down
33038.09999979973 CONN n185 n897 down
33038.49999979972 CONN n619 n98 down
33038.59999979972 CONN n98 n240 down
33038.69999979972 CONN n569 n614 up
33039.29999979971 CONN n423 n540 up
33039.599999799706 CONN n607 n543 up
33039.9999997997 CONN n619 n479 up
33040.89999979969 CONN n712 n904 down
33041.19999979968 CONN n641 n909 up
33041.19999979968 CONN n628 n893 down
33041.699999799675 CONN n101 n453 up
33042.09999979967 CONN n951 n261 down
33043.39999979965 CONN n84 n615 up
33044.99999979963 CONN n320 n992 up
33044.99999979963 CONN n999 n986 down
33045.099999799626 CONN n322 n357 up
33045.39999979962 CONN n697 n60 down
33045.99999979961 CONN n16 n986 down
33045.99999979961 CONN n628 n922 down
33046.09999979961 CONN n134 n135 up
33046.599999799604 CONN n13 n296 up
33046.599999799604 CONN n516 n361 down
33046.6999997996 CONN n615 n721 up
33046.6999997996 CONN n179 n636 down
33046.9999997996 CONN n640 n784 up
33046.9999997996 CONN n484 n81 up
33047.0999997996 CONN n893 n543 up
33047.49999979959 CONN n178 n45 up
33047.69999979959 CONN n624 n618 up
33047.79999979959 CONN n779 n616 down
33047.899999799585 CONN n167 n721 down
33048.79999979957 CONN n179 n167 up
33049.69999979956 CONN n11 n28 up
33050.39999979955 CONN n689 n615 up
33050.79999979954 CONN n866 n628 down
33050.99999979954 CONN n618 n55 down
33051.299999799536 CONN n206 n84 up
33051.69999979953 CONN n334 n152 up
33051.69999979953 CONN n618 n615 up
33051.79999979953 CONN n619 n750 down
33051.89999979953 CONN n625 n444 up
33052.49999979952 CONN n179 n624 down
33052.49999979952 CONN n373 n536 up
33052.59999979952 CONN n986 n479 up
33052.699999799515 CONN n624 n463 up
33052.799999799514 CONN n240 n479 down
33052.89999979951 CONN n769 n399 up
33053.09999979951 CONN n165 n98 down
33053.09999979951 CONN n32 n479 up
33053.19999979951 CONN n182 n361 down
33053.19999979951 CONN n992 n498 up
33053.19999979951 CONN n689 n55 down
33053.29999979951 CONN n304 n473 up
33053.5999997995 CONN n98 n156 down
33053.5999997995 CONN n504 n951 up
33053.8999997995 CONN n46 n640 up
33054.099999799495 CONN n360 n399 up
33054.099999799495 CONN n399 n256 up
33054.19999979949 CONN n618 n463 up
33054.39999979949 CONN n53 n999 down
33055.09999979948 CONN n750 n779 up
33055.19999979948 CONN n323 n306 down
33055.79999979947 CONN n988 n98 down
33055.79999979947 CONN n696 n813 down
33055.89999979947 CONN n46 n11 up
33055.99999979947 CONN n874 n277 down
33056.29999979946 CONN n98 n63 down
33056.99999979945 CONN n206 n167 up
33057.09999979945 CONN n84 n55 down
33057.09999979945 CONN n572 n994 up
33057.39999979945 CONN n616 n98 down
33057.39999979945 CONN n624 n721 up
33057.69999979944 CONN n313 n206 up
33057.99999979944 CONN n543 n866 up
33058.299999799434 CONN n821 n618 up
33058.79999979943 CONN n415 n444 up
33059.29999979942 CONN n55 n16 up
33059.39999979942 CONN n13 n122 down
33059.79999979941 CONN n240 n779 down
33060.199999799406 CONN n618 n179 down
33060.199999799406 CONN n856 n641 up
33060.299999799405 CONN n70 n922 down
33060.3999997994 CONN n179 n615 up
33060.4999997994 CONN n976 n536 down
33060.7999997994 CONN n55 n721 down
33060.899999799396 CONN n619 n999 up
33061.599999799386 CONN n618 n689 down
33061.79999979938 CONN n179 n402 up
33062.09999979938 CONN n86 n543 up
33062.19999979938 CONN n624 n821 up
33062.999999799365 CONN n536 n373 down
33063.799999799354 CONN n784 n640 down
33064.29999979935 CONN n641 n909 down
33064.69999979934 CONN n53 n721 up
33064.69999979934 CONN n625 n415 up
33064.79999979934 CONN n11 n640 down
33064.99999979934 CONN n618 n402 down
33065.19999979933 CONN n98 n479 down
33065.29999979933 CONN n665 n994 down
33065.699999799326 CONN n313 n463 up
33065.699999799326 CONN n76 n520 up
33066.19999979932 CONN n822 n938 down
33067.5999997993 CONN n479 n619 down
33067.5999997993 CONN n70 n86 up
33067.799999799296 CONN n298 n207 down
33068.69999979928 CONN n628 n86 down
33068.79999979928 CONN n14 n306 down
33068.79999979928 CONN n624 n84 up
33069.09999979928 CONN n540 n423 down
33069.299999799274 CONN n524 n284 up
33069.299999799274 CONN n179 n53 up
33069.59999979927 CONN n593 n151 up
33069.899999799265 CONN n618 n84 down
33069.99999979926 CONN n616 n750 down
33070.09999979926 CONN n750 n988 down
33070.09999979926 CONN n463 n721 up
33070.29999979926 CONN n1010 n663 down
33070.499999799256 CONN n134 n696 up
33070.69999979925 CONN n63 n750 down
33071.09999979925 CONN n736 n999 down
33071.09999979925 CONN n999 n16 down
33071.09999979925 CONN n999 n619 down
33071.199999799246 CONN n156 n750 down
33071.199999799246 CONN n689 n53 up
33071.59999979924 CONN n165 n750 down
33071.69999979924 CONN n524 n284 down
33071.79999979924 CONN n357 n322 down
33072.49999979923 CONN n1004 n673 up
33072.599999799226 CONN n640 n46 down
33072.79999979922 CONN n665 n605 up
33072.79999979922 CONN n856 n641 down
33072.99999979922 CONN n780 n337 up
33073.19999979922 CONN n618 n178 up
33073.299999799216 CONN n333 n237 down
33073.399999799214 CONN n371 n843 up
33074.1999997992 CONN n70 n866 up
33074.4999997992 CONN n402 n16 up
33074.699999799195 CONN n986 n750 up
33075.19999979919 CONN n176 n424 down
33075.29999979919 CONN n741 n59 down
33075.29999979919 CONN n45 n821 up
33075.59999979918 CONN n179 n313 down
33076.59999979917 CONN n736 n615 down
33078.099999799146 CONN n334 n152 down
33078.69999979914 CONN n323 n893 up
33078.799999799136 CONN n167 n615 up
33078.799999799136 CONN n313 n615 up
33078.899999799134 CONN n55 n179 up
33078.99999979913 CONN n313 n618 down
33079.19999979913 CONN n986 n779 up
33079.39999979913 CONN n607 n893 down
33080.09999979912 CONN n70 n543 up
33080.09999979912 CONN n618 n615 down
33080.199999799115 CONN n660 n814 up
33080.199999799115 CONN n619 n32 down
33080.9999997991 CONN n206 n179 down
33081.2999997991 CONN n42 n323 down
33081.3999997991 CONN n866 n607 down
33081.499999799096 CONN n736 n179 up
33082.199999799086 CONN n612 n257 down
33083.19999979907 CONN n53 n84 up
33083.39999979907 CONN n866 n607 up
33083.599999799066 CONN n986 n619 down
33083.79999979906 CONN n843 n261 up
33083.89999979906 CONN n55 n615 down
33083.89999979906 CONN n615 n624 up
33084.09999979906 CONN n893 n14 up
33084.299999799056 CONN n444 n625 down
33084.399999799054 CONN n98 n473 up
33084.69999979905 CONN n11 n784 down
33085.099999799044 CONN n614 n569 down
33085.29999979904 CONN n45 n618 up
33085.49999979904 CONN n934 n122 up
33085.59999979904 CONN n463 n615 up
33085.699999799035 CONN n206 n636 down
33086.29999979903 CONN n721 n167 up
33086.399999799025 CONN n548 n14 down
33086.399999799025 CONN n84 n463 up
33086.49999979902 CONN n779 n479 down
33087.19999979901 CONN n16 n179 up
33087.49999979901 CONN n28 n11 down
33088.099999799 CONN n320 n771 down
33088.299999799 CONN n402 n84 down
33088.499999798994 CONN n624 n178 up
33088.69999979899 CONN n289 n447 up
33088.99999979899 CONN n42 n14 down
33089.199999798984 CONN n306 n42 down
33089.49999979898 CONN n779 n32 up
33089.69999979898 CONN n167 n53 up
33090.29999979897 CONN n615 n206 up
33090.499999798965 CONN n45 n463 up
33090.99999979896 CONN n624 n618 down
33091.299999798954 CONN n624 n689 up
33091.39999979895 CONN n104 n994 down
33091.49999979895 CONN n415 n625 down
33091.59999979895 CONN n167 n402 up
33092.499999798936 CONN n856 n641 up
33092.599999798935 CONN n151 n593 down
33093.199999798926 CONN n167 n313 up
33093.49999979892 CONN n618 n721 down
33094.49999979891 CONN n179 n84 down
33094.49999979891 CONN n337 n651 down
33095.49999979889 CONN n843 n371 down
33095.69999979889 CONN n781 n814 down
33097.19999979887 CONN n677 n663 up
33097.399999798865 CONN n607 n70 up
33098.39999979885 CONN n576 n204 up
33098.59999979885 CONN n968 n327 up
33099.69999979883 CONN n167 n624 up
33100.59999979882 CONN n463 n53 up
33100.69999979882 CONN n320 n992 down
33100.799999798815 CONN n572 n104 up
33100.899999798814 CONN n572 n994 down
33101.19999979881 CONN n750 n479 down
33101.599999798804 CONN n12 n922 up
33102.29999979879 CONN n484 n81 down
33102.69999979879 CONN n498 n320 down
33103.39999979878 CONN n149 n371 up
33103.39999979878 CONN n928 n1005 down
33103.599999798775 CONN n60 n976 up
33103.69999979877 CONN n55 n619 up
33103.79999979877 CONN n543 n893 down
33103.99999979877 CONN n463 n167 up
33104.199999798766 CONN n463 n689 up
33104.199999798766 CONN n615 n179 down
33104.49999979876 CONN n368 n867 down
33104.59999979876 CONN n32 n479 down
33104.79999979876 CONN n641 n909 up
33104.899999798756 CONN n178 n721 up
33104.999999798754 CONN n893 n86 down
33104.999999798754 CONN n628 n70 down
33105.09999979875 CONN n11 n46 down
33105.19999979875 CONN n980 n284 up
33105.29999979875 CONN n53 n624 up
33105.39999979875 CONN n769 n399 down
33105.39999979875 CONN n893 n866 down
33106.19999979874 CONN n843 n261 down
33106.299999798735 CONN n721 n179 down
33107.29999979872 CONN n734 n59 up
33107.39999979872 CONN n32 n156 down
33107.39999979872 CONN n32 n616 down
33107.59999979872 CONN n615 n402 down
33107.59999979872 CONN n498 n771 down
33107.699999798715 CONN n618 n463 down
33107.79999979871 CONN n14 n866 up
33107.89999979871 CONN n14 n86 up
33107.89999979871 CONN n313 n178 up
33108.19999979871 CONN n362 n1001 up
33108.299999798706 CONN n32 n988 down
33108.5999997987 CONN n636 n605 up
33109.19999979869 CONN n402 n463 up
33109.19999979869 CONN n53 n55 down
33109.49999979869 CONN n14 n543 up
33109.99999979868 CONN n178 n84 up
33110.09999979868 CONN n261 n371 down
33110.59999979867 CONN n104 n636 up
33110.89999979867 CONN n605 n104 up
33111.199999798664 CONN n16 n689 up
33111.29999979866 CONN n323 n86 up
33111.39999979866 CONN n866 n323 up
33111.69999979866 CONN n736 n619 up
33111.899999798654 CONN n261 n149 up
33112.09999979865 CONN n167 n16 up
33112.19999979865 CONN n63 n32 down
33112.39999979865 CONN n178 n615 up
33112.39999979865 CONN n408 n780 up
33112.499999798645 CONN n32 n98 up
33112.69999979864 CONN n256 n769 down
33112.79999979864 CONN n771 n992 down
33113.29999979863 CONN n707 n936 up
33113.29999979863 CONN n45 n463 down
33113.29999979863 CONN n571 n934 up
33113.39999979863 CONN n677 n663 down
33113.49999979863 CONN n45 n624 up
33113.799999798626 CONN n360 n769 down
33113.899999798625 CONN n323 n543 up
33114.79999979861 CONN n14 n70 up
33114.99999979861 CONN n893 n904 up
33114.99999979861 CONN n165 n32 down
33115.899999798596 CONN n196 n216 up
33115.899999798596 CONN n721 n821 up
33116.09999979859 CONN n313 n53 up
33117.19999979858 CONN n660 n814 down
33117.19999979858 CONN n70 n323 up
33117.59999979857 CONN n624 n402 up
33118.59999979856 CONN n178 n618 down
33118.89999979855 CONN n736 n53 down
33118.89999979855 CONN n206 n53 up
33119.09999979855 CONN n320 n498 up
33119.59999979854 CONN n479 n619 up
33119.69999979854 CONN n986 n616 down
33119.79999979854 CONN n371 n149 down
33119.89999979854 CONN n992 n320 up
33120.099999798535 CONN n605 n636 down
33120.099999798535 CONN n636 n104 down
33120.19999979853 CONN n156 n986 down
33120.89999979852 CONN n98 n304 up
33122.199999798504 CONN n607 n323 up
33122.4999997985 CONN n980 n284 down
33122.4999997985 CONN n84 n821 up
33122.5999997985 CONN n646 n284 up
33122.899999798494 CONN n453 n101 down
33122.99999979849 CONN n196 n216 down
33123.09999979849 CONN n176 n524 up
33123.59999979848 CONN n893 n548 up
33123.69999979848 CONN n802 n867 up
33123.99999979848 CONN n16 n206 up
33124.099999798476 CONN n277 n361 up
33124.099999798476 CONN n463 n16 up
33124.39999979847 CONN n55 n16 down
33124.59999979847 CONN n16 n721 up
33124.69999979847 CONN n98 n779 down
33124.799999798466 CONN n167 n178 up
33124.99999979846 CONN n179 n167 down
33125.39999979846 CONN n84 n206 down
33125.599999798455 CONN n463 n821 down
33125.89999979845 CONN n14 n607 up
33126.49999979844 CONN n619 n165 down
33126.69999979844 CONN n571 n122 up
33126.69999979844 CONN n934 n122 down
33126.79999979844 CONN n893 n42 up
33127.29999979843 CONN n178 n313 down
33127.39999979843 CONN n84 n45 up
33127.599999798425 CONN n45 n721 up
33127.99999979842 CONN n673 n1004 down
33128.299999798415 CONN n430 n415 up
33128.399999798414 CONN n13 n296 down
33128.59999979841 CONN n624 n16 up
33128.79999979841 CONN n323 n893 down
33129.599999798396 CONN n779 n165 up
33130.09999979839 CONN n621 n629 up
33130.19999979839 CONN n479 n986 down
33130.49999979838 CONN n430 n444 up
33130.999999798376 CONN n32 n473 up
33131.29999979837 CONN n206 n167 down
33131.59999979837 CONN n206 n463 up
33131.699999798366 CONN n618 n45 down
33131.799999798364 CONN n261 n149 down
33131.99999979836 CONN n408 n337 up
33132.499999798354 CONN n616 n55 up
33132.499999798354 CONN n45 n167 up
33132.59999979835 CONN n821 n618 down
33133.49999979834 CONN n167 n821 up
33134.29999979833 CONN n402 n55 down
33134.39999979833 CONN n473 n304 down
33135.39999979831 CONN n893 n14 down
33135.49999979831 CONN n769 n399 up
33135.59999979831 CONN n463 n178 down
33135.9999997983 CONN n179 n463 up
33136.2999997983 CONN n53 n179 down
33137.09999979829 CONN n313 n16 up
33137.199999798286 CONN n317 n722 up
33137.39999979828 CONN n206 n615 down
33137.39999979828 CONN n615 n624 down
33137.69999979828 CONN n988 n986 down
33137.899999798276 CONN n59 n734 down
33137.999999798274 CONN n327 n968 down
33137.999999798274 CONN n624 n821 down
33137.999999798274 CONN n994 n484 up
33138.699999798264 CONN n646 n284 down
33138.99999979826 CONN n571 n934 down
33139.09999979826 CONN n101 n693 down
33139.399999798254 CONN n780 n337 down
33139.59999979825 CONN n928 n1005 up
33139.59999979825 CONN n689 n84 down
33139.89999979825 CONN n63 n986 down
33140.49999979824 CONN n630 n1001 up
33140.49999979824 CONN n55 n156 up
33141.09999979823 CONN n179 n689 down
33141.19999979823 CONN n618 n697 up
33141.79999979822 CONN n178 n615 down
33142.9999997982 CONN n693 n453 down
33143.399999798195 CONN n176 n524 down
33144.099999798185 CONN n463 n615 down
33144.199999798184 CONN n362 n1001 down
33144.49999979818 CONN n178 n53 up
33144.59999979818 CONN n616 n736 up
33144.899999798174 CONN n53 n45 up
33145.499999798165 CONN n313 n624 down
33145.499999798165 CONN n84 n463 down
33145.69999979816 CONN n196 n150 up
33145.99999979816 CONN n615 n721 down
33146.29999979815 CONN n750 n473 up
33146.59999979815 CONN n178 n624 down
33146.59999979815 CONN n626 n286 up
33146.59999979815 CONN n615 n167 down
33147.19999979814 CONN n277 n361 down
33147.499999798136 CONN n616 n165 down
33147.79999979813 CONN n84 n624 down
33147.79999979813 CONN n624 n45 down
33147.89999979813 CONN n304 n98 down
33147.89999979813 CONN n590 n434 up
33148.09999979813 CONN n45 n615 up
33148.09999979813 CONN n53 n402 down
33148.49999979812 CONN n16 n736 down
33148.49999979812 CONN n55 n479 up
33149.19999979811 CONN n904 n893 down
33149.29999979811 CONN n313 n84 down
33150.39999979809 CONN n415 n430 down
33151.09999979808 CONN n607 n14 down
33151.39999979808 CONN n149 n951 up
33151.89999979807 CONN n179 n624 up
33151.89999979807 CONN n697 n644 up
33152.49999979806 CONN n256 n769 up
33152.59999979806 CONN n721 n16 down
33152.69999979806 CONN n32 n779 down
33152.79999979806 CONN n843 n149 up
33152.999999798056 CONN n55 n63 up
33152.999999798056 CONN n84 n615 down
33153.099999798054 CONN n133 n201 up
33153.89999979804 CONN n689 n615 down
33153.89999979804 CONN n53 n821 up
33153.99999979804 CONN n74 n239 up
33154.09999979804 CONN n904 n14 up
33154.69999979803 CONN n101 n979 up
33154.79999979803 CONN n185 n985 down
33154.79999979803 CONN n179 n616 up
33154.89999979803 CONN n430 n444 down
33154.99999979803 CONN n84 n538 up
33155.099999798025 CONN n624 n53 down
33155.199999798024 CONN n665 n615 up
33155.29999979802 CONN n135 n134 down
33155.49999979802 CONN n84 n53 down
33155.799999798015 CONN n721 n313 down
33155.89999979801 CONN n179 n55 down
33156.29999979801 CONN n779 n988 up
33156.399999798006 CONN n206 n402 up
33156.499999798005 CONN n206 n179 up
33156.599999798 CONN n104 n615 up
33157.199999797995 CONN n32 n986 down
33158.09999979798 CONN n616 n988 down
33158.19999979798 CONN n779 n750 down
33158.79999979797 CONN n206 n53 down
33158.79999979797 CONN n408 n780 down
33158.89999979797 CONN n306 n368 up
33159.09999979797 CONN n624 n736 up
33159.09999979797 CONN n619 n179 up
33159.59999979796 CONN n12 n465 up
33160.29999979795 CONN n621 n629 down
33160.29999979795 CONN n721 n402 down
33160.99999979794 CONN n103 n443 up
33161.19999979794 CONN n689 n624 down
33161.49999979793 CONN n504 n951 down
33161.49999979793 CONN n988 n55 up
33162.39999979792 CONN n463 n721 down
33163.09999979791 CONN n779 n988 down
33163.19999979791 CONN n436 n887 up
33163.299999797906 CONN n736 n463 up
33163.7999997979 CONN n741 n734 up
33163.8999997979 CONN n463 n53 down
33163.999999797896 CONN n479 n616 down
33164.29999979789 CONN n120 n405 down
33164.29999979789 CONN n53 n721 down
33164.39999979789 CONN n167 n16 down
33164.49999979789 CONN n624 n16 down
33164.99999979788 CONN n721 n689 down
33165.59999979787 CONN n615 n605 up
33165.89999979787 CONN n86 n14 down
33165.89999979787 CONN n86 n371 up
33165.89999979787 CONN n986 n165 down
33166.099999797865 CONN n402 n313 up
33166.29999979786 CONN n624 n721 down
33166.29999979786 CONN n178 n538 up
33166.29999979786 CONN n327 n144 up
33166.39999979786 CONN n524 n771 up
33166.59999979786 CONN n922 n465 up
33166.69999979786 CONN n313 n615 down
33166.89999979785 CONN n53 n16 down
33166.89999979785 CONN n628 n12 up
33166.89999979785 CONN n317 n722 down
33167.29999979785 CONN n167 n624 down
33167.399999797846 CONN n408 n337 down
33167.59999979784 CONN n615 n45 down
33167.59999979784 CONN n644 n84 up
33167.59999979784 CONN n909 n856 down
33167.69999979784 CONN n368 n359 up
33167.79999979784 CONN n167 n463 down
33168.39999979783 CONN n543 n86 down
33168.49999979783 CONN n697 n84 up
33168.59999979783 CONN n53 n167 down
33168.69999979783 CONN n992 n771 up
33168.899999797824 CONN n644 n538 down
33168.99999979782 CONN n624 n616 up
33168.99999979782 CONN n402 n616 up
33169.19999979782 CONN n167 n84 down
33169.29999979782 CONN n473 n986 up
33169.79999979781 CONN n104 n53 up
33169.99999979781 CONN n665 n538 up
33169.99999979781 CONN n843 n149 down
33170.199999797806 CONN n665 n53 up
33170.3999997978 CONN n360 n769 up
33170.7999997978 CONN n736 n156 up
33170.899999797795 CONN n81 n390 up
33170.999999797794 CONN n463 n624 down
33172.09999979778 CONN n55 n165 up
33172.19999979778 CONN n607 n70 down
33172.299999797775 CONN n149 n951 down
33172.39999979777 CONN n707 n936 down
33172.49999979777 CONN n412 n466 up
33172.59999979777 CONN n320 n992 down
33173.19999979776 CONN n624 n619 up
33173.29999979776 CONN n624 n55 up
33173.49999979776 CONN n498 n992 down
33174.299999797746 CONN n86 n323 down
33174.399999797744 CONN n313 n53 down
33174.49999979774 CONN n313 n179 up
33174.49999979774 CONN n538 n84 down
33174.89999979774 CONN n994 n11 up
33175.59999979773 CONN n821 n538 up
33175.99999979772 CONN n84 n45 down
33176.09999979772 CONN n689 n45 up
33176.499999797714 CONN n240 n544 up
33176.59999979771 CONN n904 n70 up
33176.59999979771 CONN n176 n646 up
33176.59999979771 CONN n167 n402 down
33176.69999979771 CONN n86 n70 down
33176.69999979771 CONN n821 n84 down
33176.79999979771 CONN n607 n86 down
33176.79999979771 CONN n538 n45 up
33176.89999979771 CONN n167 n313 down
33177.099999797705 CONN n463 n616 up
33177.199999797704 CONN n750 n98 up
33177.3999997977 CONN n721 n84 down
33177.4999997977 CONN n930 n149 up
33177.5999997977 CONN n925 n176 up
33177.799999797695 CONN n689 n821 up
33178.29999979769 CONN n53 n689 down
33178.499999797685 CONN n484 n994 down
33178.499999797685 CONN n178 n84 down
33178.79999979768 CONN n60 n976 down
33178.89999979768 CONN n663 n1010 up
33179.199999797675 CONN n925 n646 up
33179.49999979767 CONN n86 n866 down
33179.59999979767 CONN n867 n802 down
33179.69999979767 CONN n359 n306 down
33179.799999797666 CONN n590 n434 down
33179.99999979766 CONN n120 n405 up
33180.599999797654 CONN n893 n359 up
33181.299999797644 CONN n624 n156 up
33181.59999979764 CONN n618 n84 up
33181.69999979764 CONN n201 n133 down
33181.999999797634 CONN n689 n178 up
33182.19999979763 CONN n479 n624 up
33182.39999979763 CONN n524 n992 up
33182.49999979763 CONN n576 n204 down
33182.599999797625 CONN n313 n736 up
33182.89999979762 CONN n784 n605 up
33183.09999979762 CONN n430 n565 up
33183.59999979761 CONN n538 n53 up
33183.69999979761 CONN n463 n619 up
33183.79999979761 CONN n624 n402 down
33184.3999997976 CONN n53 n605 up
33184.599999797596 CONN n179 n624 down
33184.79999979759 CONN n615 n538 up
33185.19999979759 CONN n296 n571 up
33185.19999979759 CONN n55 n736 down
33185.49999979758 CONN n402 n619 up
33185.59999979758 CONN n212 n741 up
33185.79999979758 CONN n571 n122 down
33186.29999979757 CONN n63 n624 up
33186.49999979757 CONN n665 n821 up
33186.799999797564 CONN n616 n313 up
33187.399999797555 CONN n178 n665 up
33187.399999797555 CONN n436 n887 down
33187.59999979755 CONN n104 n572 down
33187.69999979755 CONN n206 n736 up
33187.69999979755 CONN n665 n45 up
33187.89999979755 CONN n736 n55 up
33188.29999979754 CONN n134 n696 down
33188.39999979754 CONN n465 n628 up
33189.79999979752 CONN n179 n156 up
33190.29999979751 CONN n618 n697 down
33190.799999797506 CONN n734 n741 down
33190.799999797506 CONN n988 n624 up
33190.9999997975 CONN n313 n619 up
33191.0999997975 CONN n922 n12 down
33191.0999997975 CONN n459 n669 up
33191.1999997975 CONN n360 n769 down
33191.3999997975 CONN n736 n63 up
33191.599999797494 CONN n289 n447 down
33191.69999979749 CONN n697 n721 up
33191.79999979749 CONN n258 n857 down
33191.89999979749 CONN n45 n53 down
33192.199999797485 CONN n736 n624 down
33192.199999797485 CONN n206 n616 up
33192.299999797484 CONN n616 n624 down
33192.49999979748 CONN n712 n922 up
33192.49999979748 CONN n149 n930 down
33192.999999797474 CONN n950 n81 up
33193.19999979747 CONN n179 n16 down
33193.39999979747 CONN n165 n779 down
33193.49999979747 CONN n1010 n221 up
33193.49999979747 CONN n665 n770 up
33193.49999979747 CONN n101 n979 down
33193.89999979746 CONN n368 n306 down
33194.09999979746 CONN n618 n336 up
33194.199999797456 CONN n866 n371 up
33194.299999797455 CONN n843 n930 up
33194.299999797455 CONN n452 n715 up
33194.299999797455 CONN n605 n665 down
33194.69999979745 CONN n323 n371 up
33195.19999979744 CONN n619 n988 down
33195.29999979744 CONN n607 n866 down
33195.29999979744 CONN n624 n619 down
33195.39999979744 CONN n179 n55 up
33195.599999797436 CONN n646 n176 down
33195.599999797436 CONN n628 n922 up
33195.89999979743 CONN n14 n371 up
33196.09999979743 CONN n769 n399 down
33196.59999979742 CONN n16 n821 up
33196.79999979742 CONN n165 n624 up
33197.099999797414 CONN n641 n909 down
33197.099999797414 CONN n463 n689 down
33197.699999797405 CONN n55 n463 up
33197.9999997974 CONN n463 n156 up
33198.1999997974 CONN n165 n55 down
33198.399999797395 CONN n904 n14 down
33198.499999797394 CONN n619 n206 up
33198.499999797394 CONN n178 n16 up
33199.39999979738 CONN n646 n925 down
33199.39999979738 CONN n373 n60 up
33200.29999979737 CONN n770 n644 down
33200.29999979737 CONN n313 n55 up
33200.399999797366 CONN n538 n615 down
33201.29999979735 CONN n615 n538 up
