1.0 C n79 M1
1505.3999999997263 CONN n260 n20 up
1505.4999999997262 CONN n20 n162 up
1510.7999999997214 CONN n162 n260 up
1514.1999999997183 CONN n354 n78 up
1516.2999999997164 CONN n120 n101 up
1516.8999999997159 CONN n335 n323 up
1519.7999999997132 CONN n65 n257 up
1523.5999999997098 CONN n294 n81 down
1527.5999999997061 CONN n77 n16 down
1527.799999999706 CONN n188 n74 down
1529.1999999997047 CONN n14 n335 down
1529.2999999997046 CONN n257 n65 down
1529.6999999997042 CONN n283 n275 up
1530.8999999997031 CONN n294 n266 down
1534.3999999997 CONN n208 n328 down
1534.3999999997 CONN n98 n266 up
1538.1999999996965 CONN n247 n349 up
1541.0999999996939 CONN n224 n266 up
1544.9999999996903 CONN n14 n77 up
1547.1999999996883 CONN n260 n162 down
1547.2999999996882 CONN n260 n162 up
1547.8999999996877 CONN n275 n363 up
1553.3999999996827 CONN n75 n20 up
1556.0999999996802 CONN n120 n101 down
1556.0999999996802 CONN n84 n104 down
1559.2999999996773 CONN n78 n354 down
1559.699999999677 CONN n311 n247 down
1559.7999999996769 CONN n29 n349 down
1560.4999999996762 CONN n283 n275 down
1561.0999999996757 CONN n29 n247 down
1566.199999999671 CONN n1 n162 down
1567.29999999967 CONN n81 n65 up
1568.8999999996686 CONN n162 n84 up
1574.999999999663 CONN n162 n75 up
1574.999999999663 CONN n75 n260 up
1576.199999999662 CONN n354 n334 up
1577.6999999996606 CONN n81 n65 down
1578.39999999966 CONN n363 n283 up
1579.0999999996593 CONN n75 n1 up
1580.7999999996578 CONN n323 n77 up
1581.9999999996567 CONN n297 n62 up
1585.999999999653 CONN n14 n77 down
1586.3999999996527 CONN n260 n247 up
1586.7999999996523 CONN n251 n225 up
1586.7999999996523 CONN n84 n75 up
1588.9999999996503 CONN n77 n335 up
1592.1999999996474 CONN n275 n363 down
1592.3999999996472 CONN n20 n84 up
1593.4999999996462 CONN n266 n224 down
1596.2999999996437 CONN n247 n260 down
1597.2999999996428 CONN n311 n29 down
1597.5999999996425 CONN n78 n361 up
1600.0999999996402 CONN n35 n349 up
1600.0999999996402 CONN n35 n247 up
1602.499999999638 CONN n353 n327 up
1602.599999999638 CONN n162 n260 down
1610.8999999996304 CONN n110 n101 up
1611.7999999996296 CONN n84 n75 down
1612.7999999996287 CONN n78 n361 down
1613.7999999996277 CONN n195 n327 up
1613.8999999996277 CONN n323 n77 down
1614.3999999996272 CONN n98 n266 down
1615.0999999996266 CONN n62 n297 down
1616.0999999996257 CONN n20 n162 down
1616.0999999996257 CONN n162 n84 down
1617.899999999624 CONN n335 n323 down
1619.2999999996227 CONN n84 n20 down
1620.099999999622 CONN n363 n277 up
1620.3999999996217 CONN n251 n225 down
1620.6999999996215 CONN n305 n69 up
1622.4999999996198 CONN n110 n101 down
1623.499999999619 CONN n283 n277 up
1624.2999999996182 CONN n120 n110 up
1628.1999999996146 CONN n1 n247 up
1630.099999999613 CONN n323 n14 up
1631.099999999612 CONN n328 n331 up
1631.7999999996114 CONN n104 n290 up
1631.8999999996113 CONN n162 n77 up
1632.3999999996108 CONN n294 n65 up
1633.6999999996096 CONN n195 n327 down
1635.1999999996083 CONN n75 n247 up
1635.8999999996076 CONN n260 n294 up
1637.1999999996065 CONN n120 n110 down
1638.3999999996054 CONN n327 n353 down
1639.799999999604 CONN n349 n247 down
1642.5999999996016 CONN n349 n247 up
1644.8999999995995 CONN n77 n290 up
1646.1999999995983 CONN n65 n260 up
1646.499999999598 CONN n335 n77 down
1646.599999999598 CONN n150 n152 up
1649.3999999995954 CONN n162 n75 down
1649.799999999595 CONN n247 n20 up
1650.0999999995947 CONN n260 n1 down
1652.3999999995926 CONN n305 n69 down
1652.5999999995925 CONN n260 n75 down
1657.7999999995877 CONN n77 n35 up
1658.7999999995868 CONN n20 n260 down
1658.8999999995867 CONN n35 n75 up
1660.3999999995854 CONN n349 n247 down
1660.4999999995853 CONN n77 n349 up
1661.3999999995845 CONN n162 n335 up
1661.999999999584 CONN n1 n65 up
1662.1999999995837 CONN n224 n84 up
1664.3999999995817 CONN n98 n260 up
1665.9999999995803 CONN n26 n7 up
1666.8999999995794 CONN n65 n247 up
1667.399999999579 CONN n98 n84 up
1667.399999999579 CONN n65 n20 up
1669.499999999577 CONN n328 n331 down
1669.8999999995767 CONN n75 n349 up
1670.2999999995764 CONN n260 n65 down
1671.5999999995752 CONN n224 n260 up
1672.4999999995744 CONN n247 n294 up
1673.1999999995737 CONN n1 n294 up
1674.099999999573 CONN n150 n152 down
1674.4999999995725 CONN n283 n363 down
1675.6999999995714 CONN n294 n260 down
1676.099999999571 CONN n75 n20 down
1676.099999999571 CONN n75 n1 down
1676.099999999571 CONN n75 n247 down
1676.099999999571 CONN n75 n35 down
1676.099999999571 CONN n75 n349 down
1677.29999999957 CONN n294 n20 up
1680.9999999995666 CONN n20 n35 up
1682.4999999995653 CONN n283 n277 down
1683.1999999995646 CONN n224 n260 down
1688.19999999956 CONN n224 n84 down
1688.39999999956 CONN n84 n98 down
1688.8999999995594 CONN n349 n20 up
1689.299999999559 CONN n354 n328 up
1689.399999999559 CONN n20 n224 up
1691.699999999557 CONN n247 n349 up
1695.7999999995532 CONN n1 n35 up
1696.5999999995524 CONN n162 n77 down
1696.8999999995522 CONN n277 n363 down
1696.999999999552 CONN n104 n290 down
1697.3999999995517 CONN n1 n349 up
1697.4999999995516 CONN n260 n98 down
1700.9999999995484 CONN n334 n328 up
1701.6999999995478 CONN n98 n20 up
1703.0999999995465 CONN n349 n65 up
1703.799999999546 CONN n150 n157 up
1704.4999999995453 CONN n247 n98 up
1705.4999999995443 CONN n247 n224 up
1706.0999999995438 CONN n65 n35 up
1709.5999999995406 CONN n349 n294 up
1710.29999999954 CONN n349 n224 up
1715.4999999995352 CONN n349 n98 up
1717.3999999995335 CONN n224 n35 up
1721.0999999995302 CONN n294 n35 up
1721.7999999995295 CONN n349 n77 down
1723.0999999995283 CONN n98 n35 up
1728.3999999995235 CONN n98 n294 up
1728.999999999523 CONN n65 n77 up
1733.8999999995185 CONN n26 n7 down
1736.4999999995161 CONN n65 n247 down
1736.8999999995158 CONN n14 n323 down
1737.3999999995153 CONN n65 n98 up
1737.4999999995152 CONN n150 n157 down
1737.9999999995148 CONN n152 n208 up
1739.0999999995138 CONN n1 n98 up
1739.2999999995136 CONN n331 n354 up
1740.3999999995126 CONN n35 n247 down
1740.999999999512 CONN n247 n1 down
1741.4999999995116 CONN n294 n247 down
1741.9999999995111 CONN n224 n247 down
1742.199999999511 CONN n290 n65 up
1747.4999999995061 CONN n35 n290 up
1749.4999999995043 CONN n247 n349 down
1749.5999999995042 CONN n247 n98 down
1750.2999999995036 CONN n20 n247 down
1751.3999999995026 CONN n215 n262 up
1751.7999999995022 CONN n35 n290 down
1752.7999999995013 CONN n319 n355 up
1752.8999999995012 CONN n20 n294 down
1753.5999999995006 CONN n77 n35 down
1753.9999999995002 CONN n294 n349 down
1757.499999999497 CONN n98 n290 up
1758.599999999496 CONN n35 n294 down
1761.0999999994938 CONN n77 n98 up
1761.3999999994935 CONN n294 n290 up
1761.899999999493 CONN n101 n120 up
1763.9999999994911 CONN n20 n290 up
1765.0999999994901 CONN n1 n35 down
1766.4999999994889 CONN n349 n290 up
1767.7999999994877 CONN n35 n65 down
1770.9999999994848 CONN n215 n262 down
1772.2999999994836 CONN n290 n1 up
1772.4999999994834 CONN n331 n334 up
1772.899999999483 CONN n349 n65 down
1774.2999999994818 CONN n224 n290 up
1774.3999999994817 CONN n294 n77 up
1774.4999999994816 CONN n335 n162 down
1776.5999999994797 CONN n1 n349 down
1776.9999999994793 CONN n65 n20 down
1777.299999999479 CONN n98 n35 down
1777.4999999994789 CONN n84 n260 up
1780.4999999994761 CONN n65 n1 down
1780.7999999994759 CONN n319 n355 down
1783.1999999994737 CONN n20 n77 up
1783.899999999473 CONN n98 n349 down
1784.4999999994725 CONN n152 n208 down
1786.5999999994706 CONN n98 n224 down
1787.0999999994701 CONN n120 n101 down
1787.8999999994694 CONN n98 n1 down
1790.0999999994674 CONN n20 n1 down
1790.0999999994674 CONN n290 n1 down
1790.0999999994674 CONN n294 n1 down
1791.0999999994665 CONN n224 n77 up
1792.2999999994654 CONN n294 n290 down
1793.5999999994642 CONN n20 n98 down
1794.999999999463 CONN n19 n289 up
1797.2999999994609 CONN n65 n290 down
1799.5999999994588 CONN n361 n328 up
1800.499999999458 CONN n294 n77 down
1802.2999999994563 CONN n224 n35 down
1802.699999999456 CONN n77 n65 down
1803.0999999994556 CONN n20 n35 down
1803.1999999994555 CONN n334 n328 down
1803.8999999994548 CONN n328 n354 down
1805.2999999994536 CONN n290 n98 down
1808.7999999994504 CONN n98 n77 down
1810.7999999994486 CONN n77 n349 up
1810.8999999994485 CONN n104 n67 up
1811.7999999994477 CONN n68 n79 up
1813.4999999994461 CONN n65 n294 down
1816.1999999994437 CONN n323 n338 up
1821.0999999994392 CONN n318 n320 up
1821.7999999994386 CONN n65 n294 up
1822.399999999438 CONN n294 n98 down
1823.599999999437 CONN n29 n289 up
1824.3999999994362 CONN n84 n260 down
1828.6999999994323 CONN n19 n29 up
1828.899999999432 CONN n68 n79 down
1830.099999999431 CONN n247 n84 up
1830.3999999994307 CONN n349 n35 down
1830.8999999994303 CONN n331 n361 up
1832.0999999994292 CONN n74 n188 up
1837.3999999994244 CONN n72 n301 up
1837.5999999994242 CONN n98 n104 up
1843.9999999994184 CONN n318 n320 down
1844.499999999418 CONN n328 n361 down
1844.7999999994177 CONN n331 n354 down
1845.2999999994172 CONN n334 n331 down
1847.799999999415 CONN n349 n224 down
1848.9999999994138 CONN n354 n334 down
1849.6999999994132 CONN n20 n349 down
1851.3999999994116 CONN n101 n120 up
1851.6999999994114 CONN n208 n157 up
1855.0999999994083 CONN n72 n301 down
1855.499999999408 CONN n74 n188 down
1856.2999999994072 CONN n149 n104 up
1857.499999999406 CONN n149 n98 up
1858.799999999405 CONN n294 n311 up
1863.3999999994007 CONN n294 n65 down
1863.8999999994003 CONN n67 n188 up
1864.4999999993997 CONN n247 n327 up
1868.3999999993962 CONN n104 n188 up
1868.599999999396 CONN n98 n67 up
1870.3999999993944 CONN n67 n149 up
1870.699999999394 CONN n65 n149 up
1871.2999999993935 CONN n289 n29 down
1877.6999999993877 CONN n19 n29 down
1879.2999999993863 CONN n149 n188 up
1880.0999999993855 CONN n77 n224 down
1880.799999999385 CONN n77 n20 down
1884.999999999381 CONN n247 n84 down
1885.4999999993806 CONN n318 n215 up
1885.7999999993804 CONN n14 n323 up
1886.09999999938 CONN n338 n14 up
1886.29999999938 CONN n331 n361 down
1886.6999999993795 CONN n311 n65 up
1889.0999999993774 CONN n290 n224 down
1889.0999999993774 CONN n224 n20 down
1889.1999999993773 CONN n101 n120 down
1889.499999999377 CONN n65 n149 down
1892.9999999993738 CONN n188 n98 up
1895.999999999371 CONN n81 n72 up
1899.0999999993683 CONN n35 n84 up
1901.9999999993656 CONN n290 n20 down
1902.3999999993653 CONN n157 n208 down
1902.799999999365 CONN n104 n188 down
1904.1999999993636 CONN n289 n19 down
1904.999999999363 CONN n98 n188 down
1905.1999999993627 CONN n14 n323 down
1908.29999999936 CONN n363 n282 up
1908.3999999993598 CONN n104 n67 down
1910.6999999993577 CONN n215 n318 down
1911.499999999357 CONN n85 n94 up
1912.2999999993563 CONN n104 n149 down
1917.2999999993517 CONN n98 n149 down
1918.199999999351 CONN n98 n67 down
1918.8999999993503 CONN n65 n98 down
1920.399999999349 CONN n349 n290 down
1925.9999999993438 CONN n349 n35 up
1926.3999999993434 CONN n294 n65 up
1928.099999999342 CONN n282 n363 down
1929.9999999993402 CONN n67 n188 down
1931.7999999993385 CONN n349 n84 up
1932.0999999993383 CONN n85 n94 down
1935.799999999335 CONN n323 n338 down
1936.2999999993344 CONN n77 n349 down
1944.499999999327 CONN n81 n72 down
1945.0999999993264 CONN n65 n294 down
1945.7999999993258 CONN n20 n188 up
1952.09999999932 CONN n289 n294 up
1952.5999999993196 CONN n294 n311 down
1953.0999999993192 CONN n188 n149 down
1955.6999999993168 CONN n74 n104 up
1956.599999999316 CONN n74 n98 up
1962.8999999993102 CONN n0 n162 up
1966.0999999993073 CONN n35 n327 up
1966.7999999993067 CONN n354 n355 up
1973.1999999993009 CONN n9 n19 up
1975.199999999299 CONN n20 n188 down
1976.299999999298 CONN n349 n327 up
1976.4999999992979 CONN n77 n84 up
1978.499999999296 CONN n35 n84 down
1978.6999999992959 CONN n290 n84 up
1983.999999999291 CONN n35 n247 up
1986.199999999289 CONN n320 n215 up
1987.5999999992878 CONN n67 n20 up
1988.0999999992873 CONN n84 n349 down
1991.8999999992839 CONN n294 n289 down
1998.399999999278 CONN n294 n9 up
2000.8999999992757 CONN n149 n20 up
2001.699999999275 CONN n294 n19 up
2004.3999999992725 CONN n74 n98 down
2006.7999999992703 CONN n355 n354 down
2007.09999999927 CONN n188 n26 up
2009.7999999992676 CONN n311 n289 up
2009.7999999992676 CONN n294 n9 down
2013.799999999264 CONN n294 n19 down
2015.999999999262 CONN n290 n349 up
2017.6999999992604 CONN n349 n247 up
2019.3999999992589 CONN n247 n327 down
2020.6999999992577 CONN n290 n327 up
2020.8999999992575 CONN n191 n62 up
2023.3999999992552 CONN n327 n77 up
2023.599999999255 CONN n355 n361 up
2023.8999999992548 CONN n338 n14 down
2027.0999999992518 CONN n84 n290 down
2029.19999999925 CONN n149 n26 up
2029.9999999992492 CONN n84 n77 down
2031.399999999248 CONN n84 n188 up
2034.1999999992454 CONN n26 n188 down
2034.699999999245 CONN n0 n162 down
2035.1999999992445 CONN n311 n65 down
2035.9999999992438 CONN n74 n104 down
2037.1999999992427 CONN n349 n290 down
2038.0999999992418 CONN n98 n104 down
2039.7999999992403 CONN n35 n327 down
2047.799999999233 CONN n215 n320 down
2048.2999999992326 CONN n191 n62 down
2050.199999999231 CONN n188 n67 up
2052.199999999229 CONN n349 n290 up
2052.5999999992287 CONN n20 n149 down
2053.6999999992277 CONN n67 n26 up
2056.8999999992247 CONN n67 n84 up
2058.799999999223 CONN n9 n311 up
2060.5999999992214 CONN n98 n78 up
2060.6999999992213 CONN n327 n349 down
2060.799999999221 CONN n121 n358 up
2063.6999999992186 CONN n289 n311 down
2065.499999999217 CONN n26 n84 up
2067.399999999215 CONN n67 n20 down
2068.799999999214 CONN n84 n149 up
2076.599999999207 CONN n74 n20 up
2077.1999999992063 CONN n121 n358 down
2077.7999999992057 CONN n35 n290 up
2078.0999999992055 CONN n361 n355 down
2078.2999999992053 CONN n311 n19 up
2079.3999999992043 CONN n20 n26 up
2080.599999999203 CONN n290 n247 up
2082.3999999992016 CONN n192 n317 up
2084.2999999992 CONN n331 n363 up
2090.1999999991945 CONN n20 n84 up
2092.0999999991927 CONN n188 n149 up
2093.899999999191 CONN n149 n26 down
2095.5999999991895 CONN n84 n149 down
2095.999999999189 CONN n84 n188 down
2098.299999999187 CONN n331 n363 down
2102.2999999991835 CONN n74 n84 up
2103.4999999991824 CONN n26 n74 up
2105.4999999991805 CONN n327 n290 down
2105.89999999918 CONN n84 n67 down
2109.599999999177 CONN n26 n67 down
2112.2999999991744 CONN n35 n77 up
2114.699999999172 CONN n247 n77 up
2116.6999999991704 CONN n327 n77 down
2127.099999999161 CONN n317 n192 down
2129.399999999159 CONN n349 n77 up
2129.5999999991586 CONN n327 n67 up
2135.0999999991536 CONN n149 n327 up
2138.89999999915 CONN n78 n98 down
2141.499999999148 CONN n120 n101 up
2151.6999999991385 CONN n188 n67 down
2157.4999999991333 CONN n289 n84 up
2162.099999999129 CONN n26 n289 up
2167.899999999124 CONN n311 n9 down
2169.1999999991226 CONN n77 n349 down
2170.1999999991217 CONN n149 n67 down
2170.2999999991216 CONN n101 n120 down
2170.899999999121 CONN n59 n101 up
2170.999999999121 CONN n20 n289 up
2173.399999999119 CONN n74 n84 down
2178.1999999991144 CONN n289 n84 down
2179.2999999991134 CONN n149 n327 down
2183.7999999991093 CONN n289 n74 up
2187.599999999106 CONN n349 n35 down
2187.9999999991055 CONN n84 n9 up
2187.9999999991055 CONN n26 n289 down
2188.399999999105 CONN n247 n349 down
2190.3999999991033 CONN n67 n327 down
2190.999999999103 CONN n349 n290 down
2193.8999999991 CONN n19 n311 down
2198.399999999096 CONN n20 n84 down
2198.599999999096 CONN n101 n59 down
2200.1999999990944 CONN n101 n59 up
2201.1999999990935 CONN n26 n74 down
2201.3999999990933 CONN n289 n20 down
2201.999999999093 CONN n84 n19 up
2202.1999999990926 CONN n77 n290 down
2202.999999999092 CONN n94 n334 up
2205.19999999909 CONN n35 n290 down
2205.8999999990892 CONN n290 n247 down
2207.9999999990873 CONN n74 n327 up
2209.399999999086 CONN n70 n195 up
2209.699999999086 CONN n26 n9 up
2209.699999999086 CONN n149 n289 up
2209.9999999990855 CONN n327 n289 up
2210.399999999085 CONN n74 n289 down
2213.2999999990825 CONN n363 n16 up
2216.4999999990796 CONN n94 n334 down
2217.8999999990783 CONN n104 n78 up
2221.499999999075 CONN n26 n84 down
2222.2999999990743 CONN n335 n0 up
2224.0999999990727 CONN n150 n297 up
2225.999999999071 CONN n289 n188 up
2226.3999999990706 CONN n26 n19 up
2226.6999999990703 CONN n289 n327 down
2227.5999999990695 CONN n363 n16 down
2230.9999999990664 CONN n20 n327 up
2235.4999999990623 CONN n65 n262 up
2236.0999999990618 CONN n74 n20 down
2236.0999999990618 CONN n20 n26 down
2236.0999999990618 CONN n20 n327 down
2238.09999999906 CONN n67 n264 up
2238.7999999990593 CONN n101 n59 down
2239.999999999058 CONN n78 n84 up
2243.0999999990554 CONN n262 n65 down
2243.7999999990548 CONN n26 n84 up
2244.0999999990545 CONN n19 n78 up
2246.4999999990523 CONN n78 n9 up
2248.6999999990503 CONN n110 n260 up
2249.7999999990493 CONN n70 n195 down
2252.9999999990464 CONN n78 n26 up
2254.7999999990448 CONN n78 n104 down
2255.399999999044 CONN n289 n149 down
2259.3999999990406 CONN n323 n162 up
2261.8999999990383 CONN n327 n9 up
2262.5999999990377 CONN n331 n14 up
2265.699999999035 CONN n149 n289 up
2266.699999999034 CONN n19 n327 up
2270.2999999990307 CONN n74 n327 down
2270.4999999990305 CONN n9 n84 down
2272.8999999990283 CONN n260 n110 down
2273.299999999028 CONN n19 n84 down
2275.499999999026 CONN n94 n297 up
2275.8999999990256 CONN n112 n100 up
2276.8999999990247 CONN n311 n84 up
2278.2999999990234 CONN n327 n78 up
2279.799999999022 CONN n289 n149 down
2283.299999999019 CONN n78 n84 down
2286.399999999016 CONN n9 n26 down
2288.8999999990137 CONN n363 n104 up
2289.0999999990136 CONN n26 n19 down
2289.3999999990133 CONN n260 n251 up
2293.899999999009 CONN n0 n363 up
2294.099999999009 CONN n353 n342 up
2295.5999999990077 CONN n152 n157 up
2298.1999999990053 CONN n172 n215 up
2299.599999999004 CONN n353 n342 down
2300.1999999990035 CONN n78 n26 down
2304.3999999989996 CONN n305 n301 up
2305.5999999989986 CONN n104 n363 down
2306.4999999989977 CONN n78 n363 up
2307.499999998997 CONN n327 n363 up
2307.499999998997 CONN n363 n26 up
2308.399999998996 CONN n331 n14 down
2309.7999999989947 CONN n150 n65 up
2310.399999998994 CONN n363 n19 up
2311.1999999989935 CONN n29 n294 up
2311.2999999989934 CONN n150 n94 up
2312.699999998992 CONN n251 n260 down
2312.799999998992 CONN n0 n363 down
2313.4999999989914 CONN n363 n26 down
2313.799999998991 CONN n297 n65 up
2315.5999999989895 CONN n364 n58 up
2315.6999999989894 CONN n94 n65 up
2316.4999999989886 CONN n289 n264 up
2317.4999999989877 CONN n247 n67 up
2317.6999999989876 CONN n9 n363 up
2318.399999998987 CONN n35 n67 up
2318.499999998987 CONN n26 n84 down
2320.9999999989845 CONN n311 n26 up
2321.2999999989843 CONN n67 n264 down
2322.699999998983 CONN n65 n150 down
2324.699999998981 CONN n264 n74 up
2326.5999999989795 CONN n297 n65 down
2327.999999998978 CONN n323 n162 down
2328.399999998978 CONN n65 n94 down
2330.599999998976 CONN n264 n289 down
2331.699999998975 CONN n294 n29 down
2334.0999999989726 CONN n327 n9 down
2334.899999998972 CONN n0 n327 up
2335.0999999989717 CONN n363 n327 down
2335.2999999989715 CONN n157 n282 up
2337.2999999989697 CONN n363 n78 down
2337.999999998969 CONN n301 n305 down
2339.099999998968 CONN n327 n19 down
2340.7999999989665 CONN n9 n78 down
2340.9999999989664 CONN n282 n157 down
2342.499999998965 CONN n215 n172 down
2355.9999999989527 CONN n67 n77 up
2361.199999998948 CONN n78 n327 down
2361.399999998948 CONN n363 n264 up
2364.7999999989447 CONN n9 n264 up
2367.999999998942 CONN n149 n188 down
2372.199999998938 CONN n74 n264 down
2374.0999999989363 CONN n327 n335 up
2374.599999998936 CONN n9 n78 up
2378.1999999989325 CONN n264 n19 up
2378.999999998932 CONN n157 n152 down
2379.2999999989315 CONN n0 n335 down
2385.199999998926 CONN n26 n84 up
2388.599999998923 CONN n320 n334 up
2390.799999998921 CONN n264 n78 up
2391.2999999989206 CONN n74 n188 up
2392.3999999989196 CONN n294 n318 up
2392.6999999989193 CONN n94 n297 down
2393.199999998919 CONN n9 n78 down
2399.499999998913 CONN n328 n323 up
2402.2999999989106 CONN n112 n100 down
2402.6999999989102 CONN n363 n78 up
2407.599999998906 CONN n79 n85 up
2408.399999998905 CONN n363 n9 down
2408.599999998905 CONN n84 n26 down
2408.9999999989045 CONN n74 n67 up
2410.499999998903 CONN n363 n19 down
2411.0999999989026 CONN n297 n150 down
2411.599999998902 CONN n14 n355 up
2411.999999998902 CONN n363 n264 down
2413.4999999989004 CONN n363 n78 down
2415.3999999988987 CONN n289 n188 down
2416.299999998898 CONN n327 n363 up
2417.9999999988963 CONN n84 n311 down
2419.1999999988952 CONN n335 n363 up
2420.0999999988944 CONN n0 n363 up
2420.9999999988936 CONN n150 n297 up
2421.3999999988932 CONN n311 n26 down
2421.9999999988927 CONN n9 n264 down
2423.1999999988916 CONN n320 n334 down
2424.6999999988902 CONN n262 n84 up
2425.09999999889 CONN n58 n364 down
2425.6999999988893 CONN n323 n328 down
2426.7999999988883 CONN n67 n188 up
2430.299999998885 CONN n327 n0 down
2430.399999998885 CONN n318 n294 down
2430.8999999988846 CONN n0 n363 down
2431.499999998884 CONN n94 n150 down
2431.699999998884 CONN n355 n14 down
2433.4999999988822 CONN n79 n85 down
2434.0999999988817 CONN n264 n19 down
2437.199999998879 CONN n363 n335 down
2437.6999999988784 CONN n363 n327 down
2437.6999999988784 CONN n9 n78 up
2441.0999999988753 CONN n67 n188 down
2443.699999998873 CONN n152 n157 up
2443.799999998873 CONN n264 n78 down
2446.99999999887 CONN n98 n355 up
2447.799999998869 CONN n247 n74 up
2451.5999999988658 CONN n35 n74 up
2453.1999999988643 CONN n297 n150 down
2459.7999999988583 CONN n77 n74 up
2462.299999998856 CONN n289 n72 up
2464.8999999988537 CONN n104 n262 up
2465.699999998853 CONN n355 n98 down
2471.099999998848 CONN n188 n38 up
2473.299999998846 CONN n149 n72 up
2481.7999999988383 CONN n262 n84 down
2483.4999999988368 CONN n188 n74 down
2485.199999998835 CONN n149 n289 up
2485.399999998835 CONN n188 n9 up
2486.1999999988343 CONN n72 n289 down
2486.399999998834 CONN n78 n188 up
2487.399999998833 CONN n38 n9 up
2488.2999999988324 CONN n38 n78 up
2488.2999999988324 CONN n327 n335 down
2488.9999999988318 CONN n19 n188 up
2491.09999999883 CONN n29 n26 up
2492.4999999988286 CONN n38 n19 up
2497.499999998824 CONN n72 n149 down
2498.699999998823 CONN n94 n297 up
2512.0999999988107 CONN n74 n35 down
2514.999999998808 CONN n247 n74 down
2515.8999999988073 CONN n38 n188 down
2521.599999998802 CONN n58 n364 up
2522.3999999988014 CONN n74 n247 up
2522.999999998801 CONN n188 n78 down
2524.4999999987995 CONN n74 n35 up
2525.999999998798 CONN n78 n149 up
2531.399999998793 CONN n188 n19 down
2531.599999998793 CONN n149 n38 up
2532.3999999987923 CONN n245 n349 up
2535.2999999987896 CONN n9 n78 down
2538.099999998787 CONN n19 n149 up
2538.399999998787 CONN n9 n188 down
2540.0999999987853 CONN n94 n84 up
2542.799999998783 CONN n29 n26 down
2545.5999999987803 CONN n349 n342 up
2548.6999999987775 CONN n342 n245 up
2554.9999999987717 CONN n67 n78 up
2557.09999999877 CONN n94 n311 up
2557.799999998769 CONN n149 n289 down
2558.099999998769 CONN n364 n58 down
2558.5999999987685 CONN n349 n245 down
2559.7999999987674 CONN n311 n264 up
2564.399999998763 CONN n104 n264 up
2569.3999999987586 CONN n264 n262 up
2570.099999998758 CONN n342 n349 down
2570.299999998758 CONN n149 n67 up
2573.499999998755 CONN n297 n84 up
2573.6999999987547 CONN n98 n14 up
2573.9999999987544 CONN n38 n78 down
2579.2999999987496 CONN n264 n311 down
2580.899999998748 CONN n264 n104 down
2582.099999998747 CONN n74 n247 down
2582.099999998747 CONN n67 n247 down
2582.099999998747 CONN n35 n247 down
2582.099999998747 CONN n247 n77 down
2582.399999998747 CONN n74 n67 down
2582.8999999987464 CONN n262 n264 down
2583.499999998746 CONN n19 n67 up
2583.9999999987454 CONN n0 n264 up
2584.0999999987453 CONN n67 n77 down
2584.6999999987447 CONN n94 n84 down
2586.2999999987433 CONN n19 n9 down
2589.3999999987404 CONN n35 n67 down
2590.999999998739 CONN n84 n297 down
2590.999999998739 CONN n264 n188 up
2591.5999999987384 CONN n264 n72 up
2592.8999999987373 CONN n0 n264 down
2593.9999999987363 CONN n72 n264 down
2594.299999998736 CONN n311 n297 up
2594.7999999987355 CONN n149 n9 up
2597.8999999987327 CONN n38 n19 down
2598.499999998732 CONN n78 n35 up
2601.999999998729 CONN n149 n78 down
2602.5999999987284 CONN n188 n264 down
2603.8999999987273 CONN n282 n152 up
2604.4999999987267 CONN n264 n9 up
2604.7999999987264 CONN n264 n38 up
2606.499999998725 CONN n264 n38 down
2606.8999999987245 CONN n264 n9 down
2608.9999999987226 CONN n78 n74 up
2609.3999999987223 CONN n331 n338 up
2610.3999999987213 CONN n318 n26 up
2612.4999999987194 CONN n188 n72 up
2612.899999998719 CONN n78 n77 up
2613.7999999987182 CONN n157 n282 up
2618.0999999987143 CONN n104 n363 up
2619.0999999987134 CONN n78 n67 down
2619.2999999987132 CONN n78 n19 down
2622.89999999871 CONN n264 n188 up
2624.199999998709 CONN n19 n78 up
2624.4999999987085 CONN n262 n363 up
2625.3999999987077 CONN n297 n104 up
2626.5999999987066 CONN n282 n152 down
2626.6999999987065 CONN n149 n19 down
2630.1999999987033 CONN n282 n152 up
2632.2999999987014 CONN n9 n67 up
2638.8999999986954 CONN n262 n297 up
2641.1999999986933 CONN n363 n297 up
2642.799999998692 CONN n149 n38 down
2642.899999998692 CONN n94 n104 up
2643.899999998691 CONN n67 n19 down
2646.899999998688 CONN n9 n38 down
2648.199999998687 CONN n264 n72 up
2648.9999999986862 CONN n35 n19 up
2651.1999999986842 CONN n19 n74 up
2653.2999999986823 CONN n264 n0 up
2654.999999998681 CONN n297 n311 down
2656.1999999986797 CONN n0 n188 up
2660.5999999986757 CONN n29 n311 up
2663.0999999986734 CONN n26 n318 down
2665.599999998671 CONN n363 n94 up
2670.7999999986664 CONN n104 n262 down
2672.5999999986648 CONN n77 n19 up
2673.0999999986643 CONN n188 n38 up
2675.8999999986618 CONN n38 n149 up
2676.2999999986614 CONN n67 n38 up
2678.899999998659 CONN n262 n264 up
2680.7999999986573 CONN n9 n149 down
2681.5999999986566 CONN n363 n104 down
2682.299999998656 CONN n264 n363 up
2682.6999999986556 CONN n67 n9 down
2686.8999999986518 CONN n74 n78 down
2689.1999999986497 CONN n290 n121 up
2689.3999999986495 CONN n262 n297 down
2692.8999999986463 CONN n311 n94 down
